PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,Runner1st,Runner2nd,Runner3rd,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
61,3/29/25,33:44.5,2,5,"Bayles, Max",814742,Right,SAN_BRO,"Davidson, Garrett",1000072132,Left,CSD_TRI,Undefined,3,Top,0,2,2,Slider,Curveball,InPlay,Undefined,GroundBall,Out,,,,1,0,,81.38675,0.40449,0.356569,2745.786313,54.163706,7:45,6.54995,0.90397,5.66807,-52.17089,-9.5993,-15.12769,2.57954,-0.0242,74.87454,-9.097153,-2.35503,0.469604,87.80843,-31.201381,35.507707,,,,,5.38244,2.06931,27.212853,0.038784,7.84422,-4.6774,-0.92414,50,6.55072,-0.14896,-118.29876,-0.96632,11.06873,23.46398,-38.77419,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,1c5a96d0-0cdd-11f0-b5a7-afd2d65adf1a,80.26438,2.5937,,6.51221,,,,1.30058,2.5937,-0.02594,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,33:44.5,2025-03-29T16:33:44.5037568-04:00,2025-03-29T20:33:44.5037568Z,GroundBall,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,4f6be3c8-a127-4fa4-a86f-c5a55ab866af,54.83595,-119.25409,11.73199,6.55792,0.61236,-19.38709,-0.9089,-0.59962,5.53437,,1.29926,89.88434,,,,,,,,2.59469,-66.87512,,,,,,,,-0.02689,64.13212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
62,3/29/25,34:21.1,3,1,"Bayles, Max",814742,Right,SAN_BRO,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,1,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,90.65811,-3.295643,0.251504,2236.799903,186.569311,12:15,6.64707,0.68885,6.87429,-13.75835,19.12099,2.07732,2.4937,1.09117,82.77433,-5.97712,0.631422,0.412698,,,,,,,,,,,,-1.02772,11.43229,-0.70541,50,6.43224,-0.65614,-131.66866,-7.87256,-1.79738,28.93631,-12.1798,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,321e7d10-0cdd-11f0-b5a7-afd2d65adf1a,91.33167,,,7.88379,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,34:21.1,2025-03-29T16:34:21.0722816-04:00,2025-03-29T20:34:21.0722816Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,430f347c-7b1b-4c74-9b39-faa75a0b0dc5,53.62441,-132.46279,14.46815,6.64371,-7.53829,-6.0899,-0.68808,-0.60681,-0.89869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,3/29/25,34:36.2,3,2,"Bayles, Max",814742,Right,SAN_BRO,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,1,1,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,81.21513,0.848382,1.164413,2683.429434,48.837165,7:45,6.47353,0.74665,5.93779,-50.57633,-8.57434,-11.1978,3.04611,0.89388,75.12665,-8.408404,-0.851398,0.466451,,,,,,,,,,,,6.04079,-4.21303,-0.83334,50,6.51285,-1.97318,-118.1361,0.05631,8.57575,21.54629,-38.15501,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,3b112350-0cdd-11f0-b5a7-afd2d65adf1a,80.80679,,,6.08847,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,34:36.1,2025-03-29T16:34:36.1509376-04:00,2025-03-29T20:34:36.1509376Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,3bb919e6-1e75-4e37-a23c-8e833f621c78,54.56582,-118.96592,10.77315,6.48239,1.52579,-19.0775,-0.75098,-2.30346,4.28788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,3/29/25,34:51.3,3,3,"Bayles, Max",814742,Right,SAN_BRO,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,1,2,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,79.30941,0.123071,1.499245,2775.91646,48.38488,7:30,6.49672,0.81656,5.69658,-57.97944,-13.04115,-16.29958,1.77983,0.85574,72.94564,-10.418171,-1.427109,0.48248,,,,,,,,,,,,8.75189,-6.25303,-0.93213,50,6.47077,-2.39153,-115.2387,-1.72337,11.67845,22.95293,-40.51803,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,443512c0-0cdd-11f0-b5a7-afd2d65adf1a,78.12223,,,6.36377,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,34:51.3,2025-03-29T16:34:51.3320448-04:00,2025-03-29T20:34:51.3320448Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,c948fd62-31ea-4e4a-bc2e-dc3f59f4ce7d,54.80794,-116.19239,11.47647,6.5074,-0.03986,-20.25901,-0.82268,-2.87676,5.83923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,3/29/25,35:05.5,3,4,"Bayles, Max",814742,Right,SAN_BRO,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,1,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,,,,0,0,,90.53452,-2.797315,-0.117033,2235.556454,212.076045,1:00,6.62145,0.6887,6.71325,-22.41907,10.71938,6.04713,2.19395,1.08564,82.87639,-7.035981,0.986599,0.414322,,,,,,,,,,,,-3.21016,6.80162,-0.68291,50,6.4272,0.03421,-131.52039,-7.06342,-5.60425,28.75252,-20.29986,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,4c9bccb0-0cdd-11f0-b5a7-afd2d65adf1a,90.97386,,,7.65813,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,35:05.5,2025-03-29T16:35:05.4737408-04:00,2025-03-29T20:35:05.4737408Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,788755d3-948f-4520-8e51-8bb3315f35db,53.78526,-132.34532,14.37626,6.6215,-6.48099,-10.14993,-0.6862,0.195,-2.80212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,3/29/25,35:35.1,4,1,"Bayles, Max",814742,Right,SAN_BRO,"Potestio, Anthony",1000091515,Left,CSD_TRI,Undefined,3,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,82.48969,-1.538836,-0.317878,2760.191847,50.089283,7:45,6.56358,0.94292,6.0416,-46.4251,-5.28666,-7.94591,1.26967,-0.01357,75.64568,-10.049396,-1.753465,0.461631,,,,,,,,,,,,4.01681,-1.88413,-0.91384,50,6.41861,0.96455,-119.81546,-4.73946,5.77771,25.42299,-34.88412,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,5e401890-0cdd-11f0-b5a7-afd2d65adf1a,81.65052,,,6.84401,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,35:35.1,2025-03-29T16:35:35.0955520-04:00,2025-03-29T20:35:35.0955520Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,407e75b1-46dd-4544-9d85-44eee6608fd9,54.45994,-120.75808,12.7115,6.57036,-3.44604,-17.44206,-0.94563,0.75032,2.88886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,3/29/25,36:44.5,4,2,"Bayles, Max",814742,Right,SAN_BRO,"Potestio, Anthony",1000091515,Left,CSD_TRI,Undefined,3,Top,1,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,90.71513,-1.493739,-0.341366,2427.460163,186.60625,12:15,6.62028,0.70493,6.7301,-16.3265,16.49977,1.79197,3.89432,0.5423,83.01757,-4.64019,-0.014534,0.412365,,,,,,,,,,,,-1.03764,9.44107,-0.68301,50,6.51495,0.71688,-131.92751,-3.8432,-1.82901,28.02639,-15.53235,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,87a5ef70-0cdd-11f0-b5a7-afd2d65adf1a,91.40543,,,7.69756,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,36:44.5,2025-03-29T16:36:44.5458432-04:00,2025-03-29T20:36:44.5458432Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,35efdd21-4a27-4abf-a0eb-eade3bf31ea9,53.76865,-132.7257,14.0132,6.6181,-3.40084,-7.76617,-0.70417,0.76897,-0.9145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
68,3/29/25,36:57.4,4,3,"Bayles, Max",814742,Right,SAN_BRO,"Potestio, Anthony",1000091515,Left,CSD_TRI,Undefined,3,Top,1,2,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,HomeRun,,,,0,3,,90.69396,-2.917757,-1.47382,2461.686441,207.31707,1:00,6.5813,0.6732,6.42837,-19.05938,14.42914,6.87512,2.30799,-0.10881,82.70652,-6.539251,-0.226895,0.416504,107.20422,23.580736,17.85464,1854.806677,104.09155,46.34362,35.5644,427.99815,415.07964,21.010965,4.785412,-4.03673,8.74237,-0.57121,50,6.36457,3.11433,-131.62809,-7.25095,-7.04084,29.46163,-16.92567,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,8f51bdd0-0cdd-11f0-b5a7-afd2d65adf1a,90.49712,73.25592,,7.98743,,,,1.2577,2.30272,0.06804,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,36:57.4,2025-03-29T16:36:57.3916672-04:00,2025-03-29T20:36:57.3916672Z,FlyBall,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,311dadf3-c618-4796-98e3-09feb4190246,54.0711,-132.53617,14.73082,6.58003,-6.72926,-8.46283,-0.67054,3.33135,-3.52042,196.747212,1.25831,137.14467,-26.50638,6.53484,-1.30792,0.2236,-0.03402,0.00392,-0.00021,2.30411,62.87385,-13.81003,-0.58088,0.48922,-0.19573,0.04988,-0.00671,0.00035,0.06779,44.19157,-4.29686,0.55967,-0.09266,0.03473,-0.01038,0.00157,-9.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
69,3/29/25,37:38.4,5,1,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,82.19567,-0.034077,0.353465,2661.786839,31.959451,7:00,6.45578,0.89999,6.18698,-46.69357,-4.95272,-4.06764,2.53318,0.8874,74.08792,-8.691518,-0.382589,0.464999,,,,,,,,,,,,2.20638,-1.99425,-0.92478,50,6.43075,-0.57644,-119.25399,-1.59015,3.1013,28.05043,-34.97717,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,a7abb840-0cdd-11f0-b5a7-afd2d65adf1a,81.05916,,,8.10776,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,37:38.4,2025-03-29T16:37:38.4069120-04:00,2025-03-29T20:37:38.4069120Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,bda2535e-3ab6-444e-8273-242f39e4edfd,54.31021,-120.26355,14.02522,6.46533,-0.33129,-17.48859,-0.90202,-0.68806,1.55065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,3/29/25,37:48.8,5,2,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,0,1,Slider,Slider,BallinDirt,Undefined,Undefined,Undefined,,,,0,0,,82.80866,-2.166828,-0.368213,2709.77291,91.341384,9:00,6.4095,0.96604,6.13253,-39.07502,1.57536,-9.96741,1.14945,-0.20492,75.92647,-9.36848,-2.17029,0.458885,,,,,,,,,,,,5.07422,1.84134,-0.93275,50,6.22372,1.14393,-120.24601,-5.78101,7.36479,25.20844,-29.50152,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,adecd310-0cdd-11f0-b5a7-afd2d65adf1a,82.13919,,,6.88219,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,37:48.8,2025-03-29T16:37:48.7972864-04:00,2025-03-29T20:37:48.7972864Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,dcf01516-4669-4b07-8263-f7093577f75b,54.3683,-121.15832,12.60422,6.41362,-4.71333,-14.75076,-0.96933,0.87739,3.6824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
71,3/29/25,38:00.3,5,3,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,1,1,Fastball,Cutter,BallinDirt,Undefined,Undefined,Undefined,,,,0,0,,89.93345,-4.203992,-1.378344,2451.905835,166.339466,11:30,6.47084,0.74927,6.42434,-22.18615,11.8819,-2.61862,0.74959,-0.73617,82.49057,-8.358288,-1.853494,0.420093,,,,,,,,,,,,0.97945,7.76217,-0.64988,50,6.16047,3.23866,-130.38251,-10.24434,1.68058,28.23314,-18.85515,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,b4ca54f0-0cdd-11f0-b5a7-afd2d65adf1a,89.72409,,,7.44288,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,38:00.3,2025-03-29T16:38:00.2614272-04:00,2025-03-29T20:38:00.2614272Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,50a61e7d-182a-45a1-bb43-e79e769e82ea,54.07567,-131.26209,14.11657,6.47047,-9.65692,-9.42758,-0.74996,3.18631,0.84029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,3/29/25,38:16.6,5,4,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,2,1,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,81.91207,-1.061699,-0.392689,2838.98362,28.060919,7:00,6.62445,0.86384,5.52076,-51.06011,-8.92485,-5.43166,1.37664,0.04404,75.84414,-10.297292,-1.364895,0.467191,,,,,,,,,,,,2.65591,-3.90126,-0.82587,50,6.49737,1.03069,-119.03757,-4.01636,3.81031,22.88029,-37.77099,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,be855440-0cdd-11f0-b5a7-afd2d65adf1a,80.67892,,,6.06793,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,38:16.6,2025-03-29T16:38:16.5890560-04:00,2025-03-29T20:38:16.5890560Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,ef08e9cc-b25e-419e-a7e7-8480eb958844,54.98272,-119.99148,11.44014,6.63199,-2.44163,-18.8855,-0.86553,0.87183,1.90516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,3/29/25,38:28.6,5,5,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,2,2,Fastball,Cutter,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,91.07521,-3.701409,0.259912,2333.955683,164.75403,11:30,6.55144,0.77882,6.32344,-19.28139,13.77422,-3.47981,1.53099,0.72821,83.94183,-7.323506,-0.370345,0.413803,,,,,,,,,,,,1.88862,8.47611,-0.79618,50,6.27143,-0.46158,-132.21975,-9.12827,3.35862,26.98598,-17.10069,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,c5b0f620-0cdd-11f0-b5a7-afd2d65adf1a,91.08778,,,7.13337,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,38:28.6,2025-03-29T16:38:28.6330368-04:00,2025-03-29T20:38:28.6330368Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,b1a24a1e-d897-4c84-9a0b-16ed2145f4b0,54.1772,-133.06958,13.49299,6.55041,-8.58974,-8.55034,-0.77998,-0.56735,1.67931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,3/29/25,38:40.5,5,6,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,3,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,,,,0,0,,81.90253,-1.189676,-0.222527,2823.970963,43.075731,7:30,6.5481,1.01646,5.89746,-47.01188,-4.39996,-5.63083,1.52578,0.34063,73.90325,-9.837566,-1.236865,0.469826,,,,,,,,,,,,2.82681,-1.43748,-0.99524,50,6.42545,0.67813,-118.75591,-4.01882,3.9286,28.42502,-34.17181,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,ccc36ab0-0cdd-11f0-b5a7-afd2d65adf1a,80.22642,,,7.99928,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,38:40.5,2025-03-29T16:38:40.5029888-04:00,2025-03-29T20:38:40.5029888Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,7ee3abed-4005-4085-8c68-a72e70c6304e,54.6021,-119.85239,14.21251,6.55505,-2.70066,-17.08591,-1.01847,0.52659,1.9643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,3/29/25,38:56.3,5,7,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,3,2,Slider,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,,,,0,0,,81.75054,0.386529,-0.555457,2759.140174,28.177301,7:00,6.61656,0.73957,5.88,-49.44436,-7.08142,-4.58847,2.85519,-0.15868,74.25261,-8.6998,-1.380816,0.468451,89.56207,-8.212611,49.898678,,,,,18.056,14.78406,45.420876,0.154342,2.18638,-3.40697,-0.69196,50,6.61899,1.32622,-118.68456,-0.84777,3.06663,26.24501,-36.95263,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,d63ad150-0cdd-11f0-b5a7-afd2d65adf1a,80.46181,3.69267,,7.49794,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,38:56.3,2025-03-29T16:38:56.3236352-04:00,2025-03-29T20:38:56.3236352Z,GroundBall,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,520a413a-ec19-43ff-88e6-23d75d847336,54.62137,-119.70213,13.12251,6.62409,0.58496,-18.47632,-0.74108,1.20732,1.53332,,0.26153,83.78026,-21.76629,,,,,,,3.69302,-18.79339,-33.28421,,,,,,,-2.66782,99.51091,7.17344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Low,,,
76,3/29/25,39:16.3,5,8,"Bayles, Max",814742,Right,SAN_BRO,"Camacho, Gabe",814761,Left,CSD_TRI,Undefined,3,Top,1,3,2,Fastball,Four-Seam,BallinDirt,Walk,Undefined,Undefined,,,,0,0,,91.0729,-4.947696,-0.347809,2456.938338,202.012949,12:45,6.58191,0.70306,6.56104,-15.63497,17.42808,6.60642,0.73144,0.93472,83.43927,-7.929267,0.853798,0.41385,,,,,,,,,,,,-3.59177,10.92099,-0.68179,50,6.23339,0.54823,-131.98068,-11.82841,-6.3199,28.72867,-12.95805,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,e2172a00-0cdd-11f0-b5a7-afd2d65adf1a,91.07755,,,7.63363,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,39:16.3,2025-03-29T16:39:16.3088896-04:00,2025-03-29T20:39:16.3088896Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,83a773bb-32af-4226-8a71-82c4607e1f66,53.93948,-132.83543,14.36433,6.57958,-11.44287,-6.47903,-0.7009,0.73626,-3.15995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
77,3/29/25,39:43.7,6,1,"Bayles, Max",814742,Right,SAN_BRO,"Crossland, Michael",10130838,Right,CSD_TRI,Undefined,3,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,81.11654,-1.342958,-0.36944,2807.532911,37.686342,7:15,6.63466,0.91786,5.95738,-46.91148,-4.35008,-4.42571,1.47971,0.20645,74.54679,-9.933124,-1.167666,0.469547,,,,,,,,,,,,2.1652,-1.4178,-0.88607,50,6.50191,0.92737,-117.82973,-4.29756,3.0219,23.90589,-34.15286,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,f26ed1a0-0cdd-11f0-b5a7-afd2d65adf1a,80.27398,,,6.56975,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,39:43.7,2025-03-29T16:39:43.6552704-04:00,2025-03-29T20:39:43.6552704Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,fe72a378-5a50-444e-8883-ae9bfa6b9584,54.54363,-118.74799,11.95294,6.64179,-2.9857,-17.07643,-0.91946,0.81129,1.51095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
78,3/29/25,39:57.1,6,2,"Bayles, Max",814742,Right,SAN_BRO,"Crossland, Michael",10130838,Right,CSD_TRI,Undefined,3,Top,1,0,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,89.61589,-3.486655,-0.197082,2360.583246,187.146001,12:15,6.50424,0.60075,6.88855,-18.46466,15.28021,1.77315,1.78487,0.56895,81.72908,-7.027165,0.127509,0.418095,,,,,,,,,,,,-0.99969,9.50989,-0.58882,50,6.27679,0.38185,-130.10034,-8.3807,-1.70127,29.10071,-15.99016,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,fa676070-0cdd-11f0-b5a7-afd2d65adf1a,90.15276,,,7.88681,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,39:57.1,2025-03-29T16:39:57.0691584-04:00,2025-03-29T20:39:57.0691584Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,238337c4-abd8-4907-8b55-da1997c2b3a3,53.60994,-130.90532,14.55035,6.5025,-7.93839,-7.99508,-0.60003,0.42891,-0.85063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,3/29/25,40:09.9,6,3,"Bayles, Max",814742,Right,SAN_BRO,"Crossland, Michael",10130838,Right,CSD_TRI,Undefined,3,Top,1,0,2,Slider,Curveball,BallinDirt,Undefined,Undefined,Undefined,,,,0,0,,80.41406,-3.734782,-1.9719,2796.324625,44.324692,7:30,6.56443,0.70688,5.82473,-48.70294,-5.05882,-6.27343,-0.97327,-1.64986,74.61827,-12.520838,-3.101752,0.475482,,,,,,,,,,,,2.70032,-1.29098,-0.54167,50,6.22894,4.23736,-116.57315,-9.18118,3.69309,23.16434,-33.93968,SAN_BRO,CSD_TRI,StephenSchottBBS,D1,WCC,20250329-StephenSchottBBS-1,02102190-0cde-11f0-b5a7-afd2d65adf1a,79.27202,,,5.79579,,,,,,,5b64b994-cf7a-4861-999c-a98620515430,3/29/25,40:09.9,2025-03-29T16:40:09.8963968-04:00,2025-03-29T20:40:09.8963968Z,,v3,471436,,,"Luetzow, Jonny",1000228292,Right,SAN_BRO,6ab43a22-9d0a-4b45-be89-1fa7d0fc5932,54.67923,-117.49928,11.58217,6.56889,-7.82424,-16.96984,-0.70813,4.0897,1.84655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
