PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,Runner1st,Runner2nd,Runner3rd,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
53,4/8/25,33:25.8,2,1,"Palencia, Fernando",832124,Right,SAN_TOR,"Maher, Thomas",10264915,Right,CSD_TRI,Undefined,2,Top,1,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,79.58595,0.798631,-1.764898,2426.235552,58.013932,8:00,5.41934,1.89584,4.83207,-54.58853,-7.82292,-15.22339,1.62703,-1.04472,72.11171,-9.033626,-4.445727,0.492192,,,,,,,,,,,,6.84323,-3.54051,-1.7073,50,5.45193,4.21509,-115.20663,-0.473,9.01817,25.28855,-36.8398,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,ae0b35a0-14e2-11f0-bb05-4723fefb779e,76.58073,,,7.47424,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,33:25.8,2025-04-08T18:33:25.8190336-07:00,2025-04-09T01:33:25.8190336Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,9198eb48-4c8e-40a8-8d4e-ffe5e8a30e1d,55.66922,-116.44441,12.64428,5.43095,1.33017,-18.4199,-1.90282,3.77368,4.50909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
54,4/8/25,33:40.8,2,2,"Palencia, Fernando",832124,Right,SAN_TOR,"Maher, Thomas",10264915,Right,CSD_TRI,Undefined,2,Top,1,1,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,78.98023,1.87601,-0.315561,2493.733414,60.358253,8:00,5.44144,1.96344,4.79887,-56.24842,-8.66319,-18.29383,2.53247,0.13992,71.26304,-8.277546,-3.53661,0.496487,,,,,,,,,,,,8.81831,-4.31205,-1.91532,50,5.57978,1.42722,-114.32815,1.60685,11.43039,25.14034,-37.76339,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,b70e7db0-14e2-11f0-bb05-4723fefb779e,75.91835,,,7.71719,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,33:40.8,2025-04-08T18:33:40.8412672-07:00,2025-04-09T01:33:40.8412672Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,1b0ca6d0-e51b-4405-a7f8-ea1b98d518b6,55.70309,-115.57543,12.57017,5.45358,3.4804,-18.88169,-1.97206,0.86013,5.71519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,4/8/25,33:54.9,2,3,"Palencia, Fernando",832124,Right,SAN_TOR,"Maher, Thomas",10264915,Right,CSD_TRI,Undefined,2,Top,1,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,,,,0,0,,90.37341,-1.064927,-3.539726,2415.302086,226.001026,1:30,5.46828,1.67471,5.57188,-21.3467,14.12383,13.20217,2.6926,-0.53585,80.79601,-5.098739,-1.189872,0.428652,75.88707,29.096989,156.045489,4167.71947,,,,,39.12495,,,-7.86815,7.88516,-1.37815,50,5.36277,7.48186,-130.67665,-3.14069,-13.30629,33.18282,-18.839,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,bf6d6f70-14e2-11f0-bb05-4723fefb779e,87.93244,21.22619,,9.5774,,,,1.04111,2.7294,0.41279,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,33:54.9,2025-04-08T18:33:54.8584960-07:00,2025-04-09T01:33:54.8584960Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,ef21cb8a-5d86-40fc-91a8-87a6250619af,54.92647,-131.9217,16.59141,5.46735,-2.43383,-9.4195,-1.66824,7.98112,-6.65314,,1.04387,-88.9671,5.56065,,,,,,,2.74153,53.74749,-25.34612,,,,,,,0.42813,39.00842,-14.49819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
56,4/8/25,34:14.7,2,4,"Palencia, Fernando",832124,Right,SAN_TOR,"Maher, Thomas",10264915,Right,CSD_TRI,Undefined,2,Top,1,1,2,ChangeUp,Changeup,BallinDirt,Undefined,Undefined,Undefined,,,,0,0,,86.1835,-1.693587,-4.340107,1491.737648,274.504458,3:15,5.39971,1.95351,5.34897,-38.87073,0.26315,14.64261,0.56685,-0.90514,78.09193,-8.780529,-1.742481,0.450244,,,,,,,,,,,,-8.76922,1.0626,-1.57285,50,5.21889,8.81777,-124.57498,-5.1411,-13.57461,28.51321,-30.52919,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,cb458260-14e2-11f0-bb05-4723fefb779e,83.71557,,,8.09157,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,34:14.7,2025-04-08T18:34:14.7168256-07:00,2025-04-09T01:34:14.7168256Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,303474b0-20ba-4475-8dbe-e65a48c35cdc,55.15285,-125.74885,14.2566,5.40467,-3.88423,-15.26459,-1.94738,9.37662,-6.78731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,4/8/25,34:36.2,2,5,"Palencia, Fernando",832124,Right,SAN_TOR,"Maher, Thomas",10264915,Right,CSD_TRI,Undefined,2,Top,1,2,2,ChangeUp,Splitter,BallinDirt,Undefined,Undefined,Undefined,,,,0,0,,85.52996,-2.824064,-3.3081,1152.768613,225.479633,1:30,5.44324,1.89431,5.50159,-28.32478,11.17237,9.88477,0.43481,-0.37963,77.39705,-8.065927,-1.548539,0.452329,,,,,,,,,,,,-6.09662,6.95835,-1.61188,50,5.17697,6.73378,-123.67619,-7.06726,-9.29704,28.21801,-21.56292,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,d815d800-14e2-11f0-bb05-4723fefb779e,83.32974,,,8.13291,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,34:36.2,2025-04-08T18:34:36.2425344-07:00,2025-04-09T01:34:36.2425344Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,3756003d-bacd-4fff-9a69-66c97deb59f4,54.99928,-124.81161,14.109,5.44388,-6.19962,-10.78146,-1.89035,7.10787,-4.64852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,4/8/25,34:58.0,2,6,"Palencia, Fernando",832124,Right,SAN_TOR,"Maher, Thomas",10264915,Right,CSD_TRI,Undefined,2,Top,1,3,2,Slider,Curveball,StrikeSwinging,Strikeout,Undefined,Undefined,,,,0,0,,80.06848,0.425151,-1.433358,2499.655216,63.95777,8:15,5.38863,1.84922,4.97546,-53.58672,-8.01831,-19.51304,1.32477,-1.131,73.21119,-9.220233,-4.88028,0.485851,,,,,,,,,,,,9.19256,-3.62756,-1.6941,50,5.38584,3.73446,-116.09839,-1.14713,12.39534,24.18264,-37.0655,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,e4fc9bd0-14e2-11f0-bb05-4723fefb779e,77.58018,,,6.8573,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,34:58.0,2025-04-08T18:34:58.0010000-07:00,2025-04-09T01:34:58.0010000Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,dc28c0dc-3f50-4d16-8514-c48f5d01ff89,55.52855,-117.2443,12.09132,5.39858,0.60925,-18.53275,-1.85715,3.1471,6.19767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.57258,,,0.851294,,,,1.95083,5.17581,-3.64806,73.65018,3.63172,-51.13885,1.95679,88.27615,-4.77097,5.20439,10.85517,-14.93419,-3.70919,-65.03466,10.97466,High,High,High,,,High,High,High
59,4/8/25,35:30.9,3,1,"Palencia, Fernando",832124,Right,SAN_TOR,"Hackworth, Patrick",801575,Left,CSD_TRI,Undefined,2,Top,2,0,0,Slider,Curveball,HitByPitch,Undefined,Undefined,Undefined,,,,0,0,,80.26553,1.162582,-2.909019,2506.348231,60.547918,8:00,5.40535,1.94687,4.86463,-53.64885,-8.07878,-16.94643,2.03653,-2.22098,73.39712,-8.473692,-5.886909,0.48586,,,,,,,,,,,,7.62827,-4.14815,-1.64438,50,5.47357,6.60278,-116.26888,0.37046,10.3255,24.07466,-37.78888,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,f88d9c80-14e2-11f0-bb05-4723fefb779e,77.57879,,,6.86841,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,35:30.9,2025-04-08T18:35:30.8647936-07:00,2025-04-09T01:35:30.8647936Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,41023c2a-bb82-4b34-9036-6c81d1034fad,55.64129,-117.43116,12.03733,5.41164,2.19484,-18.89444,-1.95111,6.10428,5.16275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,4/8/25,36:07.1,4,1,"Palencia, Fernando",832124,Right,SAN_TOR,"Crossland, Michael",10130838,Right,CSD_TRI,Undefined,2,Top,2,0,0,Slider,Curveball,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,79.03134,2.027269,-1.165863,2354.711814,57.18362,8:00,5.54025,1.81098,4.65699,-56.68357,-9.19831,-16.80379,2.74391,-0.69716,71.78213,-8.154727,-4.114328,0.495965,,,,,,,,,,,,7.79477,-4.59414,-1.67579,50,5.69582,3.06764,-114.43579,1.85759,10.19467,23.81844,-38.18265,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,0e2bab40-14e3-11f0-bb05-4723fefb779e,75.99822,,,7.24921,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,36:07.1,2025-04-08T18:36:07.0992384-07:00,2025-04-09T01:36:07.0992384Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,31725306-3fae-4e97-af6e-5eb60b1fc0b6,55.84603,-115.64617,11.90922,5.55213,3.79792,-19.09133,-1.81851,2.54958,5.09734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
61,4/8/25,36:25.1,4,2,"Palencia, Fernando",832124,Right,SAN_TOR,"Crossland, Michael",10130838,Right,CSD_TRI,Undefined,2,Top,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,90.60433,-2.230818,-4.817758,2329.812229,215.487697,1:15,5.52903,1.58548,5.35348,-18.88556,16.30387,10.75894,1.8544,-2.04735,82.24812,-5.770181,-2.916253,0.42695,,,,,,,,,,,,-6.78343,9.17674,-1.15877,50,5.31437,10.53126,-130.88471,-5.7519,-11.7058,28.96771,-16.33827,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,18dfd7a0-14e3-11f0-bb05-4723fefb779e,88.28293,,,8.35621,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,36:25.1,2025-04-08T18:36:25.0936320-07:00,2025-04-09T01:36:25.0936320Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,f5041849-409c-4525-b6e0-ae878b609536,55.14619,-132.01876,14.48386,5.52703,-5.11228,-8.16913,-1.58003,10.98953,-5.8529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,4/8/25,37:04.2,4,3,"Palencia, Fernando",832124,Right,SAN_TOR,"Crossland, Michael",10130838,Right,CSD_TRI,Undefined,2,Top,2,1,1,Fastball,Sinker,FoulBallNotFieldable,Undefined,Undefined,Undefined,,,,0,0,,90.50364,-1.611654,-4.246317,2411.62584,230.206121,1:45,5.58763,1.82269,5.3294,-20.71454,14.60906,16.0393,2.34456,-0.83255,81.86955,-5.487279,-1.407389,0.427763,86.61586,52.820535,59.320051,5415.399357,,,,,68.97408,,,-9.38252,8.17859,-1.45034,50,5.42703,8.98743,-130.88476,-4.4137,-16.12336,30.03728,-18.11955,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,3047f800-14e3-11f0-bb05-4723fefb779e,88.11514,81.83728,,8.63409,,,,1.32267,2.25448,0.84693,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,37:04.2,2025-04-08T18:37:04.2119168-07:00,2025-04-09T01:37:04.2119168Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,b3f563ab-0c49-4217-b06a-7bdd72e69f95,55.1723,-132.06644,15.01864,5.58665,-3.70087,-9.05977,-1.81638,9.62173,-8.06168,,1.32267,39.17123,-19.38801,6.52834,-1.80103,0.45485,-0.10948,0.02163,-0.00249,2.25448,101.21579,-27.46316,2.98524,-0.39461,0.01083,0.01229,-0.00444,0.00068,0.84693,66.02441,-7.64744,0.99396,-0.00321,-0.0522,0.02169,-0.00573,0.00074,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
63,4/8/25,37:28.3,4,4,"Palencia, Fernando",832124,Right,SAN_TOR,"Crossland, Michael",10130838,Right,CSD_TRI,Undefined,2,Top,2,1,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,CaughtStealing,,,,1,0,,90.57627,-1.894508,-4.710958,2386.300969,218.713745,1:15,5.59727,1.62138,5.5403,-18.52706,16.65088,12.31516,2.27596,-1.7655,81.627,-5.400875,-2.526041,0.426881,,,,,,,,,,,,-7.65457,9.35453,-1.22012,50,5.42038,10.21419,-130.82946,-4.93286,-13.10121,30.82038,-16.16329,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,3ea6dce0-14e3-11f0-bb05-4723fefb779e,88.29736,,,8.94927,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,37:28.3,2025-04-08T18:37:28.3171328-07:00,2025-04-09T01:37:28.3171328Z,,v3,5320,,,"Lobliner, Jayden",813488,Right,SAN_TOR,1b2c50b9-ca5b-4389-9194-5081667942d0,54.95824,-131.99233,15.41019,5.595,-4.323,-8.08165,-1.61484,10.70851,-6.5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,4/8/25,40:48.9,1,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Lobliner, Jayden",813488,Right,SAN_TOR,Undefined,2,Bottom,0,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,b32196a0-14e3-11f0-bb05-4723fefb779e,,,,,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,40:48.9,2025-04-08T18:40:48.9368960-07:00,2025-04-09T01:40:48.9368960Z,,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,4/8/25,40:49.9,1,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Lobliner, Jayden",813488,Right,SAN_TOR,Undefined,2,Bottom,0,0,1,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,71.59813,0.231633,-1.467833,2541.070695,29.548129,7:00,6.00874,0.91415,5.95755,-74.50563,-18.52288,-11.72473,0.01483,-1.42446,64.98408,-13.364601,-3.587181,0.538516,,,,,,,,,,,,5.46922,-9.00445,-0.791,50,5.9862,3.05964,-103.85789,-1.788,5.76459,23.06147,-41.66479,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,b6e443f0-14e3-11f0-bb05-4723fefb779e,69.99318,,,6.61404,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,40:49.9,2025-04-08T18:40:49.9368960-07:00,2025-04-09T01:40:49.9368960Z,,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,77493772-4a7e-4083-ab9e-aa6de7c9d028,54.54768,-104.86283,11.53074,6.02456,0.02761,-20.8324,-0.91886,2.80844,2.88229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,4/8/25,41:08.3,1,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Lobliner, Jayden",813488,Right,SAN_TOR,Undefined,2,Bottom,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,87.92964,-1.384287,-3.33857,2037.035299,200.03852,12:45,5.87886,1.05767,6.87163,-16.01143,19.19344,6.555,3.28049,-1.44241,79.62062,-4.515437,-2.143341,0.427044,,,,,,,,,,,,-4.47378,10.94461,-0.84721,50,5.78428,7.19488,-127.56982,-3.42263,-7.298,28.71594,-14.32024,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,c1a71650-14e3-11f0-bb05-4723fefb779e,88.26358,,,8.30902,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,41:08.3,2025-04-08T18:41:08.2781696-07:00,2025-04-09T01:41:08.2781696Z,,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,fa9e0709-dbc7-4a97-b384-bc8964bc658f,53.62702,-128.38367,14.35797,5.87553,-3.01678,-7.16012,-1.05406,7.40171,-3.649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,4/8/25,41:28.2,1,4,"Ries, Nathan",10089073,Right,CSD_TRI,"Lobliner, Jayden",813488,Right,SAN_TOR,Undefined,2,Bottom,0,2,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,87.22769,-2.620048,-2.788631,2166.119258,189.033604,12:15,5.79318,1.20673,6.77795,-16.26127,19.51005,2.91063,2.04128,-1.09895,79.45424,-5.773782,-2.258411,0.430466,,,,,,,,,,,,-2.35162,11.43918,-1.02585,50,5.61541,6.05585,-126.55389,-6.15351,-3.79226,27.18847,-13.72699,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,cd9dd4d0-14e3-11f0-bb05-4723fefb779e,87.56192,,,7.77346,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,41:28.2,2025-04-08T18:41:28.1677824-07:00,2025-04-09T01:41:28.1677824Z,,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,53c9fefa-7b39-489f-a4bf-1744f4511a79,53.72154,-127.35091,13.59423,5.78991,-5.75111,-6.8635,-1.20501,6.16701,-1.89613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
68,4/8/25,41:50.1,1,5,"Ries, Nathan",10089073,Right,CSD_TRI,"Lobliner, Jayden",813488,Right,SAN_TOR,Undefined,2,Bottom,0,3,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,0,0,0,,88.08931,-2.514727,-2.51106,2101.559032,204.29259,12:45,5.68993,1.24834,6.6906,-16.40623,19.12225,8.03985,2.0191,-0.37975,79.40399,-5.713847,-1.047834,0.429002,103.33688,-8.089476,-31.018675,,,,,16.09127,15.5963,-26.490819,0.097959,-5.06693,11.29367,-1.08371,50,5.51521,5.29865,-127.73556,-5.98683,-8.22919,30.48679,-13.83205,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,daafee60-14e3-11f0-bb05-4723fefb779e,87.86067,2.09153,,8.68532,,,,1.79082,2.09153,0.40544,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,41:50.1,2025-04-08T18:41:50.1037568-07:00,2025-04-09T01:41:50.1037568Z,GroundBall,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,c1f25d3b-a305-4316-ac26-aecbcb589ba0,53.80927,-128.64151,15.2434,5.68701,-5.57579,-6.91603,-1.2448,5.54319,-4.11459,180,1.78858,128.73755,,,,,,,,2.0919,-21.35117,,,,,,,,0.40679,-77.41045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
69,4/8/25,42:46.8,2,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Watson, Rex",832126,Left,SAN_TOR,Undefined,2,Bottom,0,0,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,1,0,0,0,0,,86.0844,-0.476125,-1.84414,1921.594892,197.657935,12:30,5.84218,1.11402,6.85112,-18.46836,18.28454,5.41024,3.86879,-0.11719,77.76855,-4.073643,-0.856101,0.436332,,,,,,,,,,,,-3.42583,10.20434,-0.99772,50,5.80445,3.82525,-125.03361,-1.44623,-5.35342,28.23843,-16.22804,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,fc8016f0-14e3-11f0-bb05-4723fefb779e,86.38475,,,8.31585,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,42:46.8,2025-04-08T18:42:46.8393472-07:00,2025-04-09T01:42:46.8393472Z,,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,152ea236-29f3-4213-9b40-be165a58a5e5,53.64705,-125.85458,14.11921,5.83964,-0.97443,-8.11402,-1.11119,3.98089,-2.67671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,4/8/25,43:10.9,2,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Watson, Rex",832126,Left,SAN_TOR,Undefined,2,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,1,0,0,0,0,,86.50688,-0.941653,-0.553014,2078.317302,190.812858,12:15,5.81869,1.18316,6.74626,-15.50206,21.17474,3.78847,3.66642,0.99361,77.82373,-4.000244,0.13793,0.43588,,,,,,,,,,,,-2.16008,11.8352,-1.14796,50,5.75008,1.0674,-125.61076,-2.36806,-3.39192,29.5149,-13.5894,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,0ad90860-14e4-11f0-bb05-4723fefb779e,86.47432,,,8.68315,,,,,,,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,43:10.9,2025-04-08T18:43:10.9146624-07:00,2025-04-09T01:43:10.9146624Z,,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,af495d1a-1b90-4c6f-ad05-0c715e808ad3,53.75073,-126.489,14.75745,5.81453,-1.9637,-6.7947,-1.18122,1.16833,-1.69596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
71,4/8/25,43:56.9,2,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Watson, Rex",832126,Left,SAN_TOR,Undefined,2,Bottom,0,1,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,1,0,0,0,0,,86.28824,-1.294663,-0.971012,2014.892591,200.832326,12:45,5.77072,1.20598,6.87423,-17.56678,19.02973,6.743,3.12651,0.88284,77.89453,-4.727079,0.261913,0.435403,92.48631,29.764286,-56.453466,4168.23888,52.46028,53.5204,-96.68464,267.62351,139.33813,-68.950085,3.776367,-3.87792,10.89359,-1.1463,50,5.68168,1.87858,-125.35268,-3.20985,-6.07701,28.91399,-15.10297,SAN_TOR,CSD_TRI,UofSanDiego,D1,WCC,20250408-UofSanDiego-1,26387aa0-14e4-11f0-bb05-4723fefb779e,86.56908,59.85383,,8.39371,,,,-0.07086,3.10963,-0.59671,1305b730-ff57-4a6b-9e49-6b2477779690,4/9/25,43:56.9,2025-04-08T18:43:56.8546304-07:00,2025-04-09T01:43:56.8546304Z,FlyBall,v3,5320,,,"Lomanto, Colton",809257,Right,CSD_TRI,5844d334-3d97-493e-8b6c-0d45afb7c7b3,53.62475,-126.186,14.457,5.76792,-2.77457,-7.55149,-1.20297,2.05372,-3.0385,,-0.07092,65.0716,-23.18419,6.64165,-1.65595,0.35697,-0.05519,0.00482,-0.00016,3.10963,67.33987,-22.5293,1.75811,-0.18676,0.02745,-0.01288,0.00304,-0.00024,-0.59671,-98.13774,17.96768,-4.78807,1.12422,-0.23263,0.03508,-0.00297,9.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
