PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,Runner1st,Runner2nd,Runner3rd,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
59,2/28/25,35:48.8,4,1,"Taylor, Nathan",824720,Right,CIN_BEA,"Hackworth, Patrick",801575,Left,CSD_TRI,Undefined,2,Bottom,2,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,91.6375,-1.287368,-1.688821,2362.878254,196.341908,12:30,6.09084,2.13885,6.48706,-17.81954,15.28958,4.12217,3.42324,0.93142,82.30577,-4.728758,-0.940904,0.414138,,,,,,,,,,,,-2.69248,8.75937,-2.02184,50,5.99242,3.7447,-132.91052,-3.4605,-4.72521,33.50986,-16.80165,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,e2ff8e70-f645-11ef-91ab-cfc28623bd5c,91.0142,,,9.33174,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,35:48.8,2025-02-28T18:35:48.7660544-08:00,2025-03-01T02:35:48.7660544Z,,v3,,471270,,"Natili, Jackson",1000091481,Right,CIN_BEA,b0e38e0f-e2da-4282-801f-5ed0b9238fe2,54.00646,-133.91683,16.75493,6.08877,-2.95594,-8.40083,-2.13643,3.88659,-2.3626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,2/28/25,36:02.1,4,2,"Taylor, Nathan",824720,Right,CIN_BEA,"Hackworth, Patrick",801575,Left,CSD_TRI,Undefined,2,Bottom,2,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,92.5073,-1.22611,-1.282731,2338.72972,187.377206,12:15,6.06627,2.1416,6.46674,-10.07071,22.3117,2.73748,4.10047,1.1914,83.25,-3.256862,-0.78631,0.409568,,,,,,,,,,,,-1.82579,12.32528,-2.05215,50,5.97452,2.88915,-134.24478,-3.0305,-3.28167,33.14598,-10.02072,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,eaeef580-f645-11ef-91ab-cfc28623bd5c,92.02976,,,9.2573,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,36:02.1,2025-02-28T18:36:02.0932608-08:00,2025-03-01T02:36:02.0932608Z,,v3,,471270,,"Natili, Jackson",1000091481,Right,CIN_BEA,cf5a5690-1c31-4a74-823d-5b1ca7f32ca0,54.02732,-135.23549,16.57299,6.06062,-2.73099,-5.01036,-2.13997,2.98724,-1.64083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
61,2/28/25,36:14.3,4,3,"Taylor, Nathan",824720,Right,CIN_BEA,"Hackworth, Patrick",801575,Left,CSD_TRI,Undefined,2,Bottom,2,1,1,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,,,,0,0,,82.21042,-0.516172,-1.753164,2409.71584,23.76095,6:45,5.93626,2.34563,5.83356,-52.01692,-9.87894,-5.01067,1.1215,0.298,74.71071,-10.027242,-2.654079,0.467206,,,,,,,,,,,,1.97221,-4.43595,-2.19964,50,5.86378,3.84781,-119.2522,-2.86256,2.78361,27.1823,-38.43499,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,f251acf0-f645-11ef-91ab-cfc28623bd5c,80.67632,,,7.49971,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,36:14.3,2025-02-28T18:36:14.3478272-08:00,2025-03-01T02:36:14.3478272Z,,v3,,471270,,"Natili, Jackson",1000091481,Right,CIN_BEA,e3fcf457-71bc-4ad7-90c5-9d2553a8aa99,54.66582,-120.31102,13.59115,5.94612,-1.36541,-19.2175,-2.34741,3.73938,1.3918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
62,2/28/25,36:29.6,4,4,"Taylor, Nathan",824720,Right,CIN_BEA,"Hackworth, Patrick",801575,Left,CSD_TRI,Undefined,2,Bottom,2,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,,,,0,0,,83.49072,0.014411,-2.673908,2339.824341,40.702157,7:15,5.88029,2.40008,5.81968,-44.32817,-3.55106,-4.27973,2.19969,-0.44441,75.80763,-8.129436,-3.440796,0.4596,,,,,,,,,,,,1.32217,-1.40032,-2.17864,50,5.85538,5.8247,-121.04202,-1.48957,1.93134,27.01773,-34.21958,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,fb6a9fe0-f645-11ef-91ab-cfc28623bd5c,82.01147,,,7.68309,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,36:29.6,2025-02-28T18:36:29.6581120-08:00,2025-03-01T02:36:29.6581120Z,,v3,,471270,,"Natili, Jackson",1000091481,Right,CIN_BEA,fe5f2bad-cb82-4422-ae5a-299abd2b3a49,54.67859,-122.08185,13.50886,5.88737,-0.17256,-17.10979,-2.40139,5.75036,0.96567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,2/28/25,36:41.7,4,5,"Taylor, Nathan",824720,Right,CIN_BEA,"Hackworth, Patrick",801575,Left,CSD_TRI,Undefined,2,Bottom,2,2,2,Slider,Slider,StrikeCalled,Strikeout,Undefined,Undefined,,,,0,0,,82.82784,-0.097169,-1.368108,2411.731681,75.310014,8:30,5.92741,2.56415,5.95666,-41.73817,-0.72685,-8.07823,2.3591,0.62201,75.4289,-7.798922,-2.82112,0.460917,,,,,,,,,,,,3.69465,0.12055,-2.45115,50,5.89683,3.19247,-120.22556,-1.59035,5.34572,25.79984,-31.99963,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,029e3100-f646-11ef-91ab-cfc28623bd5c,81.77698,,,7.39895,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,36:41.7,2025-02-28T18:36:41.7486336-08:00,2025-03-01T02:36:41.7486336Z,,v3,,471270,,"Natili, Jackson",1000091481,Right,CIN_BEA,2da2dd49-0511-4724-bd39-3e195296be93,54.54076,-121.19607,12.89992,5.93402,-0.38662,-15.99981,-2.56746,2.99138,2.67286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,2/28/25,38:55.3,1,1,"Dalquist, Matthew",801574,Right,CSD_TRI,"Cross, Kerrington",701136,Right,CIN_BEA,Undefined,3,Top,0,0,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,83.6282,1.509582,0.534296,2449.578439,164.727602,11:30,5.6963,0.92586,5.05325,-34.43065,7.77441,-1.67787,4.25118,1.28995,74.64594,-4.851641,0.237869,0.467578,,,,,,,,,,,,1.00374,3.8326,-0.97535,50,5.81347,-1.05063,-120.93069,1.93288,1.45267,28.57461,-26.62741,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,52303790-f646-11ef-91ab-cfc28623bd5c,80.61216,,,8.98226,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,38:55.3,2025-02-28T18:38:55.2966656-08:00,2025-03-01T02:38:55.2966656Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,c2ec2bd2-2ebb-4014-aa8c-62c0ec05212b,55.43834,-122.20895,14.28731,5.70037,3.12404,-13.3137,-0.9269,-1.11562,0.72633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,2/28/25,39:10.1,1,2,"Dalquist, Matthew",801574,Right,CSD_TRI,"Cross, Kerrington",701136,Right,CIN_BEA,Undefined,3,Top,0,1,0,Fastball,Four-Seam,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,0,0,,88.98037,-1.970317,-2.290016,2449.191062,194.799048,12:30,5.65634,0.74792,5.85277,-13.03225,22.99604,5.71583,2.73739,-0.90469,79.83268,-4.533536,-1.266245,0.432009,,,,,,,,,,,,-3.63921,12.71784,-0.56499,50,5.48846,4.89743,-128.81645,-4.72554,-6.00565,31.21936,-11.18637,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,5b0e4460-f646-11ef-91ab-cfc28623bd5c,87.24915,,,9.1477,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,39:10.1,2025-02-28T18:39:10.0669440-08:00,2025-03-01T02:39:10.0669440Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,aa40c8cd-f50d-4d42-9a14-ff17dbac5e9e,54.64033,-129.9362,15.60968,5.65076,-4.32431,-5.59319,-0.74451,5.11283,-3.00282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
66,2/28/25,39:25.3,1,3,"Dalquist, Matthew",801574,Right,CSD_TRI,"Cross, Kerrington",701136,Right,CIN_BEA,Undefined,3,Top,0,1,1,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,74.58446,2.786731,-0.191254,2498.023515,46.000121,7:30,5.54977,0.82458,5.09753,-65.19527,-12.28575,-14.7645,2.74498,-0.58602,67.22246,-9.037149,-2.805522,0.523526,,,,,,,,,,,,7.19898,-6.37532,-0.79458,50,5.76233,0.95441,-107.95401,2.98007,8.29948,22.83444,-39.52395,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,64181c20-f646-11ef-91ab-cfc28623bd5c,71.99725,,,7.362,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,39:25.3,2025-02-28T18:39:25.2958720-08:00,2025-03-01T02:39:25.2958720Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9df694db-0177-4128-9edf-e2bbd63df122,55.40204,-109.09066,11.41722,5.56502,4.9475,-19.76198,-0.83181,0.54128,4.14974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
67,2/28/25,39:39.0,1,4,"Dalquist, Matthew",801574,Right,CSD_TRI,"Cross, Kerrington",701136,Right,CIN_BEA,Undefined,3,Top,0,1,2,Slider,Cutter,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,0,0,0,,85.06203,-2.175922,-1.934983,2539.090228,171.040381,11:45,5.61108,0.71805,5.29836,-28.20269,11.65674,-1.62256,1.21587,-1.23449,77.47665,-7.370138,-2.223022,0.454398,,,,,,,,,,,,0.23252,6.89504,-0.54085,50,5.39289,4.23252,-123.21782,-5.66419,0.35454,26.34364,-21.65987,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,6c446520-f646-11ef-91ab-cfc28623bd5c,82.95019,,,7.58539,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,39:39.0,2025-02-28T18:39:39.0330000-08:00,2025-03-01T02:39:39.0330000Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,0f972a18-f211-43f8-9758-0dd32af6ba6a,55.19895,-124.32437,13.17182,5.61171,-4.75438,-10.82993,-0.71833,4.21763,0.17727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.02027,2.548334,1.258295,1.290039,1.57261,1.23603,1.22844,-3.91508,3.23283,4.55604,74.34077,1.62575,-50.44193,-3.88926,64.851,-3.27903,3.2964,18.66708,-15.51916,4.50328,-48.17145,4.35872,High,High,High,,,High,High,High
68,2/28/25,40:08.4,2,1,"Dalquist, Matthew",801574,Right,CSD_TRI,"O'Connor, Tommy",803051,Left,CIN_BEA,Undefined,3,Top,1,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,75.37831,2.080326,-0.930303,2551.43412,49.416798,7:45,5.60419,0.93087,5.17139,-61.47944,-9.72847,-13.64599,2.43972,-1.08183,67.86315,-9.093922,-3.349692,0.517761,,,,,,,,,,,,6.45796,-5.01111,-0.83333,50,5.75118,2.3127,-109.11763,1.84876,7.58571,23.80884,-38.06025,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,7dd48cc0-f646-11ef-91ab-cfc28623bd5c,72.79871,,,7.51516,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,40:08.4,2025-02-28T18:40:08.4428288-08:00,2025-03-01T02:40:08.4428288Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,8d8af35d-4276-4374-868e-38be4c9f9ecd,55.32762,-110.27396,11.90442,5.6165,3.69724,-19.03013,-0.93671,1.94428,3.79285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
69,2/28/25,40:22.9,2,2,"Dalquist, Matthew",801574,Right,CSD_TRI,"O'Connor, Tommy",803051,Left,CIN_BEA,Undefined,3,Top,1,1,0,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,80.55618,-1.511733,-1.752284,1807.473207,224.372097,1:30,5.28887,1.36468,5.83583,-25.01293,18.80414,16.81607,1.79838,1.13683,72.69598,-6.247883,1.263045,0.476423,,,,,,,,,,,,-9.05272,10.53564,-1.23124,50,5.15104,2.89714,-116.73376,-3.77693,-12.29947,25.12524,-17.85984,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,866e3d90-f646-11ef-91ab-cfc28623bd5c,79.11543,,,7.8602,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,40:22.9,2025-02-28T18:40:22.8740096-08:00,2025-03-01T02:40:22.8740096Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9ee34021-6635-43b2-824e-b0cb5c3fbe72,54.65841,-117.73215,12.56262,5.28702,-3.06725,-8.92992,-1.35608,3.38588,-6.14973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,2/28/25,40:38.3,2,3,"Dalquist, Matthew",801574,Right,CSD_TRI,"O'Connor, Tommy",803051,Left,CIN_BEA,Undefined,3,Top,1,2,0,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,0,0,,88.55635,-1.752243,-1.964246,2419.525732,219.925017,1:15,5.54036,0.84333,5.49176,-17.46824,19.58096,15.16442,2.44404,0.26883,79.07849,-5.103631,0.736253,0.438087,86.99905,50.438439,-39.296322,4495.891211,,,,,237.91868,,,-8.3654,10.90552,-0.68212,50,5.37579,3.72221,-128.15398,-4.4428,-13.57011,32.55027,-14.48339,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,8f9b7bd0-f646-11ef-91ab-cfc28623bd5c,86.03864,95.70285,,9.47786,,,,2.66381,3.07496,-0.63192,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,40:38.3,2025-02-28T18:40:38.2759424-08:00,2025-03-01T02:40:38.2759424Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,6289bdfc-951f-4e5d-b520-351bce049c1e,55.00439,-129.41882,16.27514,5.53749,-3.88,-7.24169,-0.837,4.24951,-6.78505,150.194226,2.66381,62.89273,-17.79061,4.99054,-1.45706,0.77552,-0.54665,0.2461,-0.04551,3.07496,98.37048,-24.72488,2.57174,-0.34112,-0.14096,0.1951,-0.0988,0.01894,-0.63192,-51.46951,3.56634,-0.27595,-0.13151,0.18828,-0.16451,0.07767,-0.01457,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
71,2/28/25,41:02.0,2,4,"Dalquist, Matthew",801574,Right,CSD_TRI,"O'Connor, Tommy",803051,Left,CIN_BEA,Undefined,3,Top,1,2,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,80.99476,-1.576939,-3.328402,1883.95073,265.075664,2:45,5.25834,1.19247,5.64639,-40.56045,3.1591,18.23572,0.40453,-0.396,73.47202,-9.031081,-0.068383,0.475893,,,,,,,,,,,,-10.45571,2.49839,-0.92215,50,5.09837,6.11709,-117.29556,-4.56723,-14.32653,25.59653,-28.75072,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,9daf26e0-f646-11ef-91ab-cfc28623bd5c,79.20359,,,7.52274,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,41:02.0,2025-02-28T18:41:01.9598848-08:00,2025-03-01T02:41:01.9598848Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,ff255eb8-225e-46b9-9328-932649cbdf6e,54.85361,-118.34999,12.79827,5.26212,-3.38286,-14.37536,-1.18629,6.70726,-7.16326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,2/28/25,41:15.4,2,5,"Dalquist, Matthew",801574,Right,CSD_TRI,"O'Connor, Tommy",803051,Left,CIN_BEA,Undefined,3,Top,1,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,0,0,0,,88.99501,-0.546537,-1.257156,2388.201917,204.358679,12:45,5.61682,0.99115,5.44766,-11.9843,24.67336,10.52981,4.10631,0.69145,79.3974,-2.926281,0.616337,0.435766,,,,,,,,,,,,-5.66209,12.91953,-0.88736,50,5.56083,2.33569,-128.82941,-1.49053,-9.30606,32.26506,-10.93989,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,a5c32cf0-f646-11ef-91ab-cfc28623bd5c,86.49688,,,9.59761,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,41:15.4,2025-02-28T18:41:15.4228224-08:00,2025-03-01T02:41:15.4228224Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,3ba2b12d-4534-4cd7-9cf3-25c0b2431adc,55.0449,-130.08676,16.13253,5.61061,-1.06421,-5.46994,-0.98544,2.69834,-4.65303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,2/28/25,41:49.9,3,1,"Dalquist, Matthew",801574,Right,CSD_TRI,"Natili, Jackson",1000091481,Right,CIN_BEA,Undefined,3,Top,1,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,1,0,0,0,0,,83.1484,0.808276,-1.777255,2403.748624,133.450925,10:30,5.55322,0.94471,5.16115,-35.35124,6.36839,-5.29351,3.36848,-1.16976,75.80971,-5.665566,-2.713737,0.464881,,,,,,,,,,,,2.11449,3.35453,-0.77465,50,5.60188,3.97029,-120.54769,0.42415,3.0996,24.26839,-27.25673,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,ba44f640-f646-11ef-91ab-cfc28623bd5c,81.07978,,,7.33869,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,41:49.9,2025-02-28T18:41:49.8672128-08:00,2025-03-01T02:41:49.8672128Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,a4646f64-4962-4221-b165-02da21c09057,55.33578,-121.61714,12.13419,5.55672,1.62528,-13.62836,-0.9466,3.8337,1.5498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,2/28/25,42:10.4,3,2,"Dalquist, Matthew",801574,Right,CSD_TRI,"Natili, Jackson",1000091481,Right,CIN_BEA,Undefined,3,Top,1,0,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,1,0,0,0,0,,84.48466,-1.371101,-1.960196,2550.742227,131.844905,10:30,5.55195,0.75303,5.246,-32.61817,7.62024,-7.0678,1.54427,-1.67877,77.42187,-7.330473,-3.213431,0.456554,,,,,,,,,,,,2.99248,4.57764,-0.56747,50,5.40188,4.49396,-122.51057,-4.10382,4.53525,24.83564,-25.23642,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,c689fbd0-f646-11ef-91ab-cfc28623bd5c,82.55862,,,7.06279,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,42:10.4,2025-02-28T18:42:10.3881728-08:00,2025-03-01T02:42:10.3881728Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,c316783c-7e17-4097-91e4-2f3c2787b587,55.25261,-123.5708,12.41782,5.55407,-3.02648,-12.61821,-0.75519,4.30035,2.26763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
75,2/28/25,42:31.2,3,3,"Dalquist, Matthew",801574,Right,CSD_TRI,"Natili, Jackson",1000091481,Right,CIN_BEA,Undefined,3,Top,1,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,1,0,0,0,0,,84.29015,-0.746634,-1.711266,2527.152605,144.248964,10:45,5.50841,0.84698,5.24494,-31.60014,8.60638,-5.30807,2.17304,-1.20403,77.47098,-6.52936,-2.652363,0.456373,,,,,,,,,,,,2.2011,4.87335,-0.68565,50,5.41644,3.88053,-122.32695,-2.72269,3.34327,23.58522,-24.77188,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,d2ebb120-f646-11ef-91ab-cfc28623bd5c,82.59134,,,6.81917,,,,,,,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,42:31.2,2025-02-28T18:42:31.2270848-08:00,2025-03-01T02:42:31.2270848Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,db10c883-8400-49bb-83d3-8bd022c972e0,55.25383,-123.33575,11.79261,5.51024,-1.66313,-12.38594,-0.84858,3.73753,1.67164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
76,2/28/25,42:51.3,3,4,"Dalquist, Matthew",801574,Right,CSD_TRI,"Natili, Jackson",1000091481,Right,CIN_BEA,Undefined,3,Top,1,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,1,0,0,0,0,,88.49758,-1.617684,-1.170687,2429.262974,183.435124,12:00,5.58491,0.81595,5.58892,-13.62465,22.87115,1.295,2.93827,-0.16944,79.92279,-4.263749,-0.939676,0.434803,71.9158,30.341329,161.810014,3475.717859,,,,,46.89323,,,-1.02488,12.47953,-0.71634,50,5.43771,2.5655,-128.29437,-3.98275,-1.68749,29.53641,-11.62593,CSD_TRI,CIN_BEA,UCSanDiego,D1,WCC,20250228-UCSanDiego-1,dee49280-f646-11ef-91ab-cfc28623bd5c,86.6885,25.91053,,8.57479,,,,1.92728,2.96619,0.16302,4d0ae720-9b33-4ffb-a258-5c21f6bbd24d,3/1/25,42:51.3,2025-02-28T18:42:51.3308160-08:00,2025-03-01T02:42:51.3308160Z,,v3,,471270,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,ca8fcb92-0491-49d2-8944-b89207eba98d,54.90806,-129.41939,14.76821,5.58097,-3.53993,-5.81297,-0.81528,2.62977,-0.84375,306.391055,1.92728,-86.48034,6.6533,-0.07862,0.02419,0.01077,-0.0029,-0.00212,0.00119,2.96619,53.2814,-23.71713,2.61995,-0.44678,0.10818,-0.02006,0.00625,-0.00214,0.16302,28.41654,-6.97446,-0.01202,-0.00797,-0.01744,0.00666,-0.00073,0,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,
