PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,Runner1st,Runner2nd,Runner3rd,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
48,3/9/25,29:46.4,3,5,"Ries, Nathan",10089073,Right,CSD_TRI,"Morisaki, Kanoa",1000294158,Left,CSU_BAK,Undefined,2,Top,2,3,1,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,0,0,0,0,0,,86.10185,-0.432998,-0.252746,2046.982814,174.989193,11:45,5.66571,1.57651,6.37094,-18.24265,19.06088,-1.55894,3.74706,1.21404,77.95522,-3.956527,-0.535076,0.439589,,,,,,,,,,,,0.7289,10.4213,-1.55762,50,5.62569,0.61298,-125.04702,-1.39542,1.14257,27.57519,-15.83853,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,3e253da0-fd25-11ef-bd87-9d6334338832,85.7448,,,8.14662,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,29:46.4,2025-03-09T13:29:46.4440000-07:00,2025-03-09T20:29:46.4440000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,73593951-4623-41b6-a9f5-9b920173b835,54.12431,-125.95323,13.7876,5.66299,-0.87492,-7.91927,-1.57715,0.57543,0.57129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
49,3/9/25,30:27.4,4,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Alvarez, Noah",1000175598,Left,CSU_BAK,Undefined,2,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,1,0,0,0,0,,85.60397,-2.871833,-2.313655,1950.254318,198.448564,12:30,5.52621,1.44327,6.56395,-20.77493,16.16851,5.03004,1.15786,-0.25975,79.11377,-6.800046,-1.399822,0.437462,,,,,,,,,,,,-3.26701,9.60099,-1.2861,50,5.31924,4.84845,-124.37377,-6.79359,-5.15596,23.18442,-17.02188,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,56da9e80-fd25-11ef-bd87-9d6334338832,86.16169,,,6.49021,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,30:27.4,2025-03-09T13:30:27.4060000-07:00,2025-03-09T20:30:27.4060000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,23867408-2ac3-47c0-8482-3ea32a6dfb9e,53.93671,-125.10546,11.59221,5.52517,-6.25639,-8.51094,-1.44168,5.01116,-2.57798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
50,3/9/25,30:55.3,4,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Alvarez, Noah",1000175598,Left,CSU_BAK,Undefined,2,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,1,0,0,0,0,,86.98719,0.136401,-0.08099,1921.256535,195.108872,12:30,5.54641,1.42883,6.23993,-19.91202,17.05812,4.24414,4.01289,1.7078,78.22591,-3.694471,0.685699,0.43762,,,,,,,,,,,,-2.20524,9.16288,-1.42469,50,5.54665,0.00437,-126.22211,-0.23127,-3.49877,29.66097,-17.63653,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,6745ce20-fd25-11ef-bd87-9d6334338832,86.13059,,,8.76129,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,30:55.3,2025-03-09T13:30:55.3090000-07:00,2025-03-09T20:30:55.3090000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,fb25dd99-0467-4e73-8b6a-08e3b453eaaa,54.25403,-127.21784,14.83049,5.54448,0.36079,-8.81827,-1.42681,0.12182,-1.74938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
51,3/9/25,32:13.5,4,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Alvarez, Noah",1000175598,Left,CSU_BAK,Undefined,2,Top,2,2,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,1,0,0,0,0,,85.8577,-1.076781,0.085611,1851.200302,194.856445,12:30,5.52526,1.54038,6.26872,-21.46887,16.54662,4.01339,2.74338,1.95375,77.16635,-5.191933,0.8113,0.443764,,,,,,,,,,,,-2.03047,9.33532,-1.54844,50,5.43511,-0.34887,-124.53052,-2.91684,-3.12779,29.4514,-17.79379,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,95e736b0-fd25-11ef-bd87-9d6334338832,84.93811,,,8.69136,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,32:13.5,2025-03-09T13:32:13.5470000-07:00,2025-03-09T20:32:13.5470000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,49d43b30-79da-450f-9dfd-8f1de018d21a,54.2245,-125.52563,14.7257,5.52351,-2.31561,-8.8969,-1.53844,-0.24319,-1.56389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
52,3/9/25,32:32.2,4,4,"Ries, Nathan",10089073,Right,CSD_TRI,"Alvarez, Noah",1000175598,Left,CSU_BAK,Undefined,2,Top,2,3,0,Fastball,Four-Seam,BallCalled,Walk,Undefined,Undefined,1,0,0,0,0,,86.36388,-3.636767,-1.428164,2111.40714,185.778586,12:15,5.54514,1.31392,6.30932,-17.60336,19.83391,1.86965,0.72248,0.15383,78.21064,-7.018082,-1.089969,0.440376,,,,,,,,,,,,-1.43571,11.90249,-1.21017,50,5.2699,3.04872,-125.14135,-8.40118,-2.24459,28.57813,-13.56569,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,a105e4b0-fd25-11ef-bd87-9d6334338832,85.59152,,,8.15324,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,32:32.2,2025-03-09T13:32:32.1880000-07:00,2025-03-09T20:32:32.1880000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,752011e0-75c7-4ca0-bfe6-9815358c91d4,54.18842,-126.09421,14.28906,5.54247,-7.94887,-6.78284,-1.31307,3.12356,-1.1223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
53,3/9/25,33:10.8,5,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Cloyd, Evan",809923,Right,CSU_BAK,Undefined,2,Top,2,0,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Single,1,1,0,0,1,,87.37392,-1.638928,-2.912828,1907.772039,194.099232,12:30,5.52379,1.6328,6.43253,-21.07848,15.32406,3.52024,2.25865,-0.75317,78.92284,-5.668135,-2.275663,0.434247,71.72904,37.807016,0.384723,3856.706136,109.60702,62.67085,9.28932,247.24859,247.24859,10.00948,4.306171,-2.7902,8.92536,-1.42704,50,5.39754,6.31183,-126.6923,-4.20049,-4.4651,29.60515,-17.89097,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,b80aaf60-fd25-11ef-bd87-9d6334338832,86.79946,65.65808,,8.45108,,,,1.92965,2.35533,0.70632,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,33:10.8,2025-03-09T13:33:10.8240000-07:00,2025-03-09T20:33:10.8240000Z,FlyBall,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,2eec8037-3694-486d-8638-30f51fe1a858,54.06481,-127.63862,14.80257,5.52267,-3.62861,-8.94549,-1.63108,6.45456,-2.23255,204.97943,1.93162,83.06649,-13.46381,2.86464,-0.27761,-0.06145,0.02507,-0.00295,0.0001,2.35474,64.50077,-18.21871,1.13789,-0.08017,-0.07327,0.03899,-0.00749,0.00051,0.70586,0.5686,3.84026,-0.56604,0.00448,0.02859,-0.0075,0.00073,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
54,3/9/25,34:42.5,6,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Mascaro, Nick",1000114484,Left,CSU_BAK,Undefined,2,Top,2,0,0,Slider,Curveball,BallCalled,Undefined,Undefined,Undefined,1,0,1,0,0,,78.7667,0.412451,-0.020863,1979.874089,249.45911,2:15,5.64887,1.51837,6.05334,-43.45081,2.50398,1.8185,2.40976,1.6506,70.45141,-7.696264,0.30698,0.487907,,,,,,,,,,,,-0.93126,1.74272,-1.51764,50,5.65863,-0.02876,-114.13429,-0.51354,-1.19296,26.65042,-29.94158,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,eeb5e4d0-fd25-11ef-bd87-9d6334338832,77.25339,,,8.31529,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,34:42.5,2025-03-09T13:34:42.5140000-07:00,2025-03-09T20:34:42.5140000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,607004d0-4afc-42d4-ad47-1ef8c7ed5090,54.4395,-115.16626,13.32521,5.65607,0.64586,-14.97079,-1.51742,0.01743,-0.59648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
55,3/9/25,35:02.9,6,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Mascaro, Nick",1000114484,Left,CSU_BAK,Undefined,2,Top,2,1,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,1,0,1,0,0,,79.00311,0.358863,-0.942781,2080.592289,159.140471,11:15,5.6283,1.34336,5.71711,-40.07136,6.62307,-1.76701,2.62336,0.3178,69.97404,-7.128567,-1.259085,0.491818,,,,,,,,,,,,0.52193,3.81914,-1.26347,50,5.6344,1.9516,-114.26553,-0.54544,0.66432,28.3533,-27.31282,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,faeb0be0-fd25-11ef-bd87-9d6334338832,76.63907,,,9.02907,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,35:02.9,2025-03-09T13:35:02.9280000-07:00,2025-03-09T20:35:02.9280000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,23494976-2591-4125-9ae3-679b03e29745,54.77397,-115.44404,14.17665,5.63347,0.58982,-13.65641,-1.34402,1.92399,0.33216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
56,3/9/25,35:26.4,6,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Mascaro, Nick",1000114484,Left,CSU_BAK,Undefined,2,Top,2,1,1,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,1,0,1,0,0,,77.41534,2.933946,-0.977237,2073.54628,120.587211,10:00,5.66715,1.3853,5.73947,-44.16699,4.20843,-3.83547,4.72127,0.15564,68.71928,-5.304297,-1.66293,0.500592,,,,,,,,,,,,1.56445,1.67709,-1.30171,50,5.88534,2.06102,-111.91368,4.35432,1.92441,25.8585,-30.11112,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,08cf6990-fd26-11ef-bd87-9d6334338832,75.29576,,,8.69606,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,35:26.4,2025-03-09T13:35:26.3560000-07:00,2025-03-09T20:35:26.3560000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9a58d583-dec7-4702-a219-a1c0c62f23dd,54.75252,-113.00645,12.92925,5.67444,5.62681,-15.05556,-1.38709,1.9797,0.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
57,3/9/25,35:50.1,6,4,"Ries, Nathan",10089073,Right,CSD_TRI,"Mascaro, Nick",1000114484,Left,CSU_BAK,Undefined,2,Top,2,2,1,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,1,0,1,0,0,,77.54502,-0.515568,-1.869653,1624.324936,252.269276,2:30,5.55466,1.2512,6.12651,-40.75581,6.31477,14.09753,1.68149,0.6971,69.77622,-8.131072,0.674921,0.493794,,,,,,,,,,,,-7.90402,3.97524,-1.11524,50,5.49455,3.15397,-112.41331,-2.19483,-9.87064,24.94762,-27.20969,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,17106630-fd26-11ef-bd87-9d6334338832,76.33227,,,7.7688,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,35:50.1,2025-03-09T13:35:50.1460000-07:00,2025-03-09T20:35:50.1460000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,d57c81a9-7fdd-4f80-aeaf-161b5e84b55e,54.36922,-113.37882,12.47381,5.55912,-1.14178,-13.60485,-1.24469,3.53597,-4.93532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
58,3/9/25,36:14.7,6,5,"Ries, Nathan",10089073,Right,CSD_TRI,"Mascaro, Nick",1000114484,Left,CSU_BAK,Undefined,2,Top,2,2,2,Slider,Slider,InPlay,Undefined,LineDrive,HomeRun,1,0,1,0,3,,78.15128,0.466893,-1.306798,2071.388266,114.029939,9:45,5.50798,1.34011,5.77288,-43.87144,3.61284,-3.69059,2.28662,-0.1837,69.51753,-7.696865,-1.968132,0.49596,97.60103,40.385452,23.479886,3325.564439,99.65605,86.46976,46.5677,363.66668,363.65807,29.091517,5.76006,1.3787,2.20606,-1.22986,50,5.5206,2.7225,-113.10952,-0.44758,1.72296,27.41713,-29.41708,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,25ca3c50-fd26-11ef-bd87-9d6334338832,75.999,121.47104,,8.63375,,,,2.04977,2.32548,0.11856,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,36:14.7,2025-03-09T13:36:14.6810000-07:00,2025-03-09T20:36:14.6810000Z,FlyBall,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,75fbb827-ff8d-4ff5-93bf-bec3bd1cb853,54.72129,-114.24821,13.70856,5.51382,0.77417,-14.70854,-1.34145,2.65094,0.86148,193.91318,2.05541,99.90958,-21.60845,5.34074,-0.98517,0.13844,-0.0153,0.00128,-6.00E-05,2.32622,92.72434,-21.10723,1.38289,0.04961,-0.10807,0.03002,-0.00366,0.00017,0.12026,43.41397,-5.66949,1.26804,-0.20615,0.02536,-0.00291,0.00031,-2.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
59,3/9/25,37:05.8,7,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Perreira, Brock",1000125317,Left,CSU_BAK,Undefined,2,Top,2,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,87.65794,-3.385853,-1.143139,2180.184886,199.376547,12:45,5.60669,1.37556,6.40356,-17.35292,18.75139,6.14402,1.0429,0.83625,79.51175,-6.720444,-0.029405,0.432465,,,,,,,,,,,,-3.57795,11.2382,-1.2964,50,5.35586,2.30011,-127.10749,-7.96112,-5.78453,28.92048,-14.0052,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,442932f0-fd26-11ef-bd87-9d6334338832,87.1572,,,8.14619,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,37:05.8,2025-03-09T13:37:05.8250000-07:00,2025-03-09T20:37:05.8250000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,7a4ec6d3-3c62-41ce-9627-2c897a9a191a,54.0941,-128.03563,14.46024,5.60414,-7.51166,-7.0026,-1.3732,2.48574,-2.89227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
60,3/9/25,37:20.8,7,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Perreira, Brock",1000125317,Left,CSU_BAK,Undefined,2,Top,2,1,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,86.68367,-1.256568,-0.844926,2177.473987,208.853026,1:00,5.57018,1.32969,6.48048,-18.23005,19.0219,9.6702,2.89691,1.35966,77.34469,-4.813744,0.910226,0.439284,,,,,,,,,,,,-5.27756,10.75977,-1.27375,50,5.47347,1.46069,-125.66838,-3.17988,-8.2192,31.6649,-15.41686,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,4d1b8b10-fd26-11ef-bd87-9d6334338832,85.80417,,,9.33897,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,37:20.8,2025-03-09T13:37:20.8360000-07:00,2025-03-09T20:37:20.8360000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9dcf2312-9fcb-4f07-b987-8a6342657a15,54.01136,-126.6751,15.83245,5.56678,-2.68973,-7.70843,-1.32434,1.722,-4.1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
61,3/9/25,37:34.1,7,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Perreira, Brock",1000125317,Left,CSU_BAK,Undefined,2,Top,2,2,0,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Double,0,0,0,0,0,,86.84053,-1.019639,-1.482916,2209.486088,182.702939,12:00,5.53379,1.49905,6.29156,-14.32717,22.83659,1.01228,3.39985,0.21658,77.87049,-3.849528,-1.299993,0.438764,94.96981,17.268061,30.099118,1944.090012,92.58734,26.57056,59.39239,286.95664,286.95664,37.87066,2.810713,-1.03079,12.62953,-1.39041,50,5.45186,3.22126,-125.96519,-2.55264,-1.62175,30.55214,-12.30416,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,5501a350-fd26-11ef-bd87-9d6334338832,85.9059,28.83439,,8.97004,,,,2.75184,3.26823,-0.08221,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,37:34.1,2025-03-09T13:37:34.0690000-07:00,2025-03-09T20:37:34.0690000Z,LineDrive,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9f2a4fd4-96e4-46fc-957b-d0ef69e73625,54.2047,-126.98092,15.27607,5.52992,-2.14358,-6.15208,-1.4984,3.27518,-0.81088,,2.75156,115.08844,-20.32922,4.93932,-1.51667,0.57799,-0.2037,0.04272,-0.00366,3.26841,41.33895,-18.32052,1.32813,0.09539,-0.19966,0.0952,-0.02064,0.00167,-0.0823,66.70853,0.53071,-1.65686,0.55699,-0.08191,-0.00786,0.00509,-0.00057,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
62,3/9/25,41:39.9,8,1,"Villar, Jake",1000322719,Left,CSD_TRI,"Barnum, Lewis",1000098389,Right,CSU_BAK,Undefined,2,Top,2,0,0,Sinker,Sinker,BallCalled,Undefined,Undefined,Undefined,0,1,0,0,0,,85.67455,-2.511082,3.334753,2188.096973,139.901439,10:45,5.70938,-2.26202,5.35424,-25.80438,13.68308,-10.31453,1.19846,0.00952,77.54657,-7.299833,1.504547,0.452273,,,,,,,,,,,,6.23327,8.07099,1.96949,50,5.46511,-6.77068,-123.88716,-6.31555,9.56431,27.68589,-19.78996,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,e78da8e0-fd26-11ef-bd87-9d6334338832,83.33996,,,8.12798,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,41:39.9,2025-03-09T13:41:39.9310000-07:00,2025-03-09T20:41:39.9310000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,0c5b2a51-e6c0-4f1c-b796-2436923942b3,55.14239,-125.03108,13.84295,5.70916,-5.49787,-9.89498,2.2574,-7.16586,4.78216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
63,3/9/25,41:56.8,8,2,"Villar, Jake",1000322719,Left,CSD_TRI,"Barnum, Lewis",1000098389,Right,CSU_BAK,Undefined,2,Top,2,1,0,Sinker,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,1,0,0,0,,85.79325,-1.680206,3.323794,2192.591123,133.064575,10:30,5.65498,-2.32461,5.30857,-25.29509,13.84182,-13.38064,1.96681,-0.31624,78.04018,-6.371309,0.951858,0.450261,,,,,,,,,,,,7.67063,7.81898,2.03281,50,5.48429,-6.6267,-124.21103,-4.51501,11.91814,26.15129,-20.02547,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,f1998750-fd26-11ef-bd87-9d6334338832,83.71235,,,7.75308,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,41:56.8,2025-03-09T13:41:56.8090000-07:00,2025-03-09T20:41:56.8090000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,c9453995-554f-456b-af65-048de8e8e82f,55.18874,-125.2987,13.07565,5.65476,-3.68212,-10.01274,2.31873,-7.1224,5.95907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
64,3/9/25,42:15.8,8,3,"Villar, Jake",1000322719,Left,CSD_TRI,"Barnum, Lewis",1000098389,Right,CSU_BAK,Undefined,2,Top,2,1,1,ChangeUp,Changeup,BallCalled,Undefined,Undefined,Undefined,0,1,0,0,0,,78.78348,-1.287217,4.134457,1663.767177,131.320301,10:30,5.26031,-2.70895,5.30771,-35.78443,11.23871,-10.76882,1.06664,0.28131,71.08385,-7.887114,2.227709,0.493545,,,,,,,,,,,,6.8039,6.538,2.34147,50,5.11766,-7.80132,-113.84314,-3.72324,8.76744,24.43069,-23.74924,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,fceefcc0-fd26-11ef-bd87-9d6334338832,76.37075,,,7.69962,,,,,,,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,42:15.8,2025-03-09T13:42:15.8360000-07:00,2025-03-09T20:42:15.8360000Z,,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,9b52b627-a9f9-4c34-b0bd-042b68c5997b,55.18934,-114.95138,12.21534,5.26212,-2.64592,-11.87462,2.70438,-8.19904,4.38372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
65,3/9/25,42:34.4,8,4,"Villar, Jake",1000322719,Left,CSD_TRI,"Barnum, Lewis",1000098389,Right,CSU_BAK,Undefined,2,Top,2,2,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,0,1,0,1,0,,77.26461,0.149329,2.077437,1058.785225,237.593748,2:00,5.44047,-2.60947,4.61221,-43.64392,6.68185,7.45595,1.94556,-0.01201,69.38284,-7.783394,3.383646,0.510583,93.49189,33.442059,-2.813585,4365.401475,109.99852,66.92892,0.51559,348.44376,335.16805,7.959184,5.270512,-2.93221,3.72484,2.38824,50,5.41633,-4.36586,-111.65758,-1.26754,-3.61118,24.69078,-27.58668,CSD_TRI,CSU_BAK,UCSanDiego,D1,WCC,20250309-UCSanDiego-1,080657c0-fd27-11ef-bd87-9d6334338832,73.82231,93.01609,,7.88177,,,,1.90133,2.12511,0.02388,25b1db86-6e5e-43f4-b701-ffee4b0325bd,3/9/25,42:34.4,2025-03-09T13:42:34.3720000-07:00,2025-03-09T20:42:34.3720000Z,FlyBall,v3,,471252,,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,498a1370-ceb9-440b-a8ce-a0ed6f536ca1,55.88337,-112.95108,12.34539,5.44487,0.17766,-13.79334,2.61201,-4.17668,-1.80559,203.407006,1.90322,114.24283,-22.16836,5.10545,-0.96252,0.15811,-0.02357,0.00259,-0.00013,2.12576,75.55719,-17.6885,1.10933,-0.11315,-0.02962,0.01568,-0.00248,0.00013,0.02329,-5.60387,6.73396,-1.5649,0.29231,-0.04626,0.00656,-0.0007,4.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Medium,,,
