PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,Runner1st,Runner2nd,Runner3rd,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
67,4/15/25,41:51.3,5,2,"McBean, Alito",830544,Left,SAN_AZT,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,Undefined,2,Top,2,1,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,0,0,,80.53088,-2.695356,1.903229,2287.737564,130.547347,10:15,5.94935,-1.44826,6.03601,-35.62797,7.06426,-6.7628,0.48119,-0.24876,74.63195,-9.247334,0.684043,0.470268,,,,,,,,,,,,3.99406,4.74567,1.30326,50,5.71927,-3.63746,-116.92441,-6.59803,5.55888,20.93953,-25.56907,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,f6887d70-1a63-11f0-bbef-99c3985c925b,80.15091,,,5.89893,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,41:51.3,2025-04-15T18:41:51.3234432-07:00,2025-04-16T01:41:51.3234432Z,,v3,471432,,,"Farnum, Xavier",814730,Right,SAN_AZT,b3bc521e-7f43-4594-974a-4e0fa89c3274,54.46645,-117.72157,10.46977,5.95193,-5.62462,-12.78454,1.44576,-3.84908,2.77944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
68,4/15/25,42:13.5,5,3,"McBean, Alito",830544,Left,SAN_AZT,"Gonzalez, Emiliano",1000081438,Right,CSD_TRI,Undefined,2,Top,2,1,1,Fastball,Cutter,InPlay,Undefined,Popup,Out,0,0,0,1,0,,85.53689,-2.109099,1.273318,2284.939799,176.459747,12:00,6.04025,-1.5502,5.98236,-23.83722,14.1858,-0.80386,2.09741,-0.43668,78.52297,-6.567775,1.128747,0.443807,92.84801,51.094541,6.8307,4754.458956,106.97204,125.86938,25.63165,261.80906,126.31858,18.851743,6.127934,0.76831,8.2443,1.45003,50,5.86026,-2.72984,-124.21993,-5.30211,1.20136,24.71782,-19.28317,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,03baf040-1a64-11f0-bbef-99c3985c925b,84.92971,144.33014,,7.01392,,,,2.10221,2.26858,0.65885,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,42:13.5,2025-04-15T18:42:13.5034368-07:00,2025-04-16T01:42:13.5034368Z,FlyBall,v3,471432,,,"Farnum, Xavier",814730,Right,SAN_AZT,6d10b736-5400-404a-af27-d5b9da1154a2,54.52,-125.11611,12.35891,6.03982,-4.60298,-9.64158,1.54979,-2.7734,0.60068,197.394404,2.10706,84.81577,-22.86105,5.72952,-0.80159,0.00535,0.01796,-0.00253,0.00011,2.2642,106.02725,-24.04774,2.22778,-0.30272,-0.00241,0.01346,-0.00252,0.00015,0.65924,10.17595,3.81064,-1.43575,0.25541,-0.00359,-0.0076,0.00127,-7.00E-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Low,,,
69,4/15/25,44:51.3,1,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Arambula, Daniel",806700,Right,SAN_AZT,Undefined,2,Bottom,0,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,70.10186,3.472317,-0.858498,2495.095012,15.87447,6:30,6.06881,0.7481,5.44139,-80.84201,-21.68804,-6.78618,2.58779,-0.62136,63.51245,-11.207802,-2.069173,0.553558,,,,,,,,,,,,3.07748,-11.288,-0.66744,50,6.32125,1.76991,-101.54157,3.58057,3.13546,20.3712,-43.67469,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,61cc0de0-1a64-11f0-bbef-99c3985c925b,68.09117,,,6.58941,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,44:51.3,2025-04-15T18:44:51.3466880-07:00,2025-04-16T01:44:51.3466880Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,500235cc-72c1-421f-ae66-aac54706309c,55.06541,-102.55275,10.1856,6.08972,5.74849,-21.83735,-0.75144,1.61427,1.56773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
70,4/15/25,45:08.0,1,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Arambula, Daniel",806700,Right,SAN_AZT,Undefined,2,Bottom,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,87.42112,-0.394434,-2.123979,1947.717363,200.001482,12:45,5.94581,0.92451,6.52235,-18.92036,17.24662,5.80843,4.00696,-0.54116,78.81725,-4.05215,-1.070116,0.43284,,,,,,,,,,,,-3.69788,9.51804,-0.7788,50,5.90988,4.47626,-126.86683,-1.3455,-5.94034,29.42956,-16.88404,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,6bbb3c90-1a64-11f0-bbef-99c3985c925b,87.08164,,,8.60387,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,45:08.0,2025-04-15T18:45:08.0260608-07:00,2025-04-16T01:45:08.0260608Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,3dd4e072-38cf-4ada-b3cb-c9670de55b00,53.97556,-127.78572,14.71478,5.94366,-0.81832,-8.44202,-0.92145,4.66174,-2.97017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
71,4/15/25,45:27.4,1,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Arambula, Daniel",806700,Right,SAN_AZT,Undefined,2,Bottom,0,1,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,86.95981,-0.764802,-2.084434,1962.498809,193.299201,12:30,5.91481,0.87845,6.72089,-18.95107,17.04277,3.74571,3.63597,-0.71555,79.05851,-4.420747,-1.402219,0.431803,,,,,,,,,,,,-2.58347,9.57166,-0.74177,50,5.85637,4.45719,-126.33036,-2.14392,-4.14819,27.28002,-16.80514,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,774afbe0-1a64-11f0-bbef-99c3985c925b,87.29085,,,7.9013,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,45:27.4,2025-04-15T18:45:27.3616384-07:00,2025-04-16T01:45:27.3616384Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,e7744e93-895e-4ac8-b650-9f33d492e283,53.77831,-127.14364,13.64001,5.91282,-1.64293,-8.40257,-0.87649,4.58085,-2.07409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
72,4/15/25,45:45.7,1,4,"Ries, Nathan",10089073,Right,CSD_TRI,"Arambula, Daniel",806700,Right,SAN_AZT,Undefined,2,Bottom,0,2,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,87.86639,-3.043107,-1.563035,1978.936178,206.00639,12:45,5.81908,0.98073,6.714,-15.10725,20.10832,9.24335,1.77453,0.32176,80.23296,-5.975685,0.121635,0.427109,,,,,,,,,,,,-5.31528,11.83568,-0.88028,50,5.61074,3.13548,-127.57621,-7.1157,-8.73211,27.02742,-12.73008,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,8237eb80-1a64-11f0-bbef-99c3985c925b,88.25019,,,7.63343,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,45:45.7,2025-04-15T18:45:45.6988672-07:00,2025-04-16T01:45:45.6988672Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,64de5bcd-a3aa-4890-b062-1693e5d5157b,53.78667,-128.37592,13.51371,5.81571,-6.73903,-6.36504,-0.97687,3.39385,-4.36606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
73,4/15/25,46:05.9,1,5,"Ries, Nathan",10089073,Right,CSD_TRI,"Arambula, Daniel",806700,Right,SAN_AZT,Undefined,2,Bottom,0,2,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,71.17091,0.665444,-1.79333,2495.667095,15.952861,6:30,6.00456,0.61757,5.76934,-76.26398,-19.39722,-6.15807,0.26887,-1.56515,64.74129,-13.205493,-2.902122,0.542751,,,,,,,,,,,,2.4741,-9.48296,-0.46543,50,6.01412,3.44585,-103.21653,-1.12357,2.58734,22.07785,-42.09099,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,8e565640-1a64-11f0-bbef-99c3985c925b,69.44703,,,6.42962,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,46:05.9,2025-04-15T18:46:05.9426816-07:00,2025-04-16T01:46:05.9426816Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,e25349f6-fe47-4a9c-856f-ac3d8773cb2a,54.73605,-104.22464,11.03893,6.02154,0.79838,-21.0455,-0.62008,3.32771,1.29367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
74,4/15/25,46:28.2,1,6,"Ries, Nathan",10089073,Right,CSD_TRI,"Arambula, Daniel",806700,Right,SAN_AZT,Undefined,2,Bottom,0,3,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,0,0,0,,87.15982,-2.550293,-1.948016,1910.199761,209.39315,1:00,5.76699,0.87891,6.73169,-20.35497,15.28406,7.97331,1.73721,-0.23758,79.92035,-6.43013,-0.494171,0.429669,,,,,,,,,,,,-4.74008,9.13256,-0.75305,50,5.59039,4.01224,-126.61252,-6.16265,-7.69601,25.80179,-17.34642,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,9b8ce7c0-1a64-11f0-bbef-99c3985c925b,87.72429,,,7.23948,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,46:28.2,2025-04-15T18:46:28.1970000-07:00,2025-04-16T01:46:28.1970000Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,d29a4ba1-dbc8-432b-937a-f4cdaeddca9a,53.76916,-127.3783,12.9009,5.76566,-5.64782,-8.67321,-0.87552,4.24066,-3.84801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.38483,3.009616,1.988864,1.020752,-1.29644,1.42589,0.25919,1.6815,6.36941,3.04272,72.66084,5.53628,-52.14115,1.70752,73.37965,-3.80995,6.37501,10.87918,-11.46865,2.97581,-61.76695,7.66226,High,High,High,,,High,Medium,Medium
75,4/15/25,47:00.9,2,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Smith, Jonathan",830758,Left,SAN_AZT,Undefined,2,Bottom,1,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,88.60547,-3.026462,-2.162497,1984.733063,201.520849,12:45,5.85038,1.00852,6.63401,-15.9332,18.7508,6.95241,1.74709,-0.39299,81.08542,-6.096148,-0.897968,0.423873,,,,,,,,,,,,-4.25138,11.05131,-0.86465,50,5.63833,4.59105,-128.61099,-7.1823,-7.11653,26.81973,-13.67482,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,aef26ba0-1a64-11f0-bbef-99c3985c925b,88.92387,,,7.52005,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,47:00.9,2025-04-15T18:47:00.9201152-07:00,2025-04-16T01:47:00.9201152Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,238ea885-6c0c-4839-96ea-62936637d5c7,53.86661,-129.4148,13.40987,5.84745,-6.77245,-6.83741,-1.00545,4.80434,-3.55826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
76,4/15/25,47:17.0,2,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Smith, Jonathan",830758,Left,SAN_AZT,Undefined,2,Bottom,1,0,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,0,0,,78.63399,-0.880595,-1.537391,1512.766253,230.285354,1:45,6.03811,0.88322,6.49386,-31.09073,13.18198,14.13099,2.63845,0.64909,71.93074,-6.743587,1.029073,0.478894,86.03379,33.917275,-34.428982,4434.446216,85.73409,62.58701,-68.91764,276.84672,260.0446,-46.809597,4.388459,-7.86351,7.59693,-0.78127,50,5.96268,2.58574,-114.28677,-2.56845,-10.35463,21.9277,-22.17044,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,b8a331c0-1a64-11f0-bbef-99c3985c925b,78.70726,71.91948,,6.70324,,,,0.99584,2.75104,-0.52326,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,47:17.0,2025-04-15T18:47:16.9902592-07:00,2025-04-16T01:47:16.9902592Z,FlyBall,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,685ed743-280d-4542-ab6b-7099ada36611,54.00766,-115.05313,10.96385,6.0389,-1.7936,-11.08522,-0.87796,2.94762,-5.17732,,0.99486,86.39293,-21.68429,5.59522,-1.42746,0.35936,-0.07058,0.00826,-0.00041,2.7525,70.37325,-20.47677,1.51827,-0.02704,-0.08631,0.02507,-0.00283,0.00011,-0.52296,-59.20972,6.64936,-1.7133,0.43661,-0.10987,0.02158,-0.00253,0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,
77,4/15/25,48:00.2,2,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Smith, Jonathan",830758,Left,SAN_AZT,Undefined,2,Bottom,1,0,2,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,0,0,0,1,0,,78.07202,-0.641047,-1.621087,1442.764172,236.360783,2:00,5.91397,0.82943,6.5135,-35.29978,9.56544,12.19217,2.38379,0.3574,71.5048,-7.267085,0.594633,0.482088,86.92354,-4.049247,9.75909,,,,,32.05063,29.85724,8.134331,0.246208,-6.91111,5.62032,-0.72148,50,5.85385,2.80758,-113.49337,-2.20755,-8.97295,21.6594,-24.877,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,d25f0620-1a64-11f0-bbef-99c3985c925b,78.18581,2.72274,,6.56722,,,,1.7726,2.72274,-0.45871,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,48:00.2,2025-04-15T18:48:00.2040832-07:00,2025-04-16T01:48:00.2040832Z,GroundBall,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,28edbebd-3ad6-4c8c-aa2e-36a3b9374db1,53.98899,-114.2521,10.8297,5.91592,-1.3361,-12.4385,-0.82534,3.1219,-4.48648,157.541399,1.77435,125.23498,-14.54597,,,,,,,2.72247,-8.98771,-8.40347,,,,,,,-0.45799,21.5172,-5.03859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,High,,,
78,4/15/25,48:34.1,3,1,"Ries, Nathan",10089073,Right,CSD_TRI,"Rutter, Drew",830538,Left,SAN_AZT,Undefined,2,Bottom,2,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,69.86341,3.819223,-0.910583,2479.043472,18.755492,6:45,6.05727,0.91472,5.68269,-76.33433,-17.9421,-6.75453,3.26203,-0.49706,63.81125,-10.099233,-2.119266,0.549983,,,,,,,,,,,,3.11209,-9.56756,-0.83381,50,6.33225,1.84729,-101.29691,4.43288,3.19452,18.41246,-41.99504,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,e6968000-1a64-11f0-bbef-99c3985c925b,68.53387,,,6.05216,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,48:34.1,2025-04-15T18:48:34.1094912-07:00,2025-04-16T01:48:34.1094912Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,403d42c9-c8df-43b9-b0ef-708cdefd89e1,54.82442,-102.17007,9.20623,6.07482,6.42437,-20.99752,-0.91782,1.6958,1.59726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
79,4/15/25,48:48.5,3,2,"Ries, Nathan",10089073,Right,CSD_TRI,"Rutter, Drew",830538,Left,SAN_AZT,Undefined,2,Bottom,2,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,0,0,0,,87.42275,-1.893078,-0.649293,2060.947593,180.585624,12:00,5.93989,1.15765,6.3048,-18.06981,18.12127,0.1728,2.68919,0.57382,79.5401,-5.35555,-0.618038,0.432984,72.80363,56.028272,-97.463769,4815.060207,,,,,56.25843,,,-0.28323,10.35406,-1.11008,50,5.79211,1.43194,-126.95108,-4.6729,-0.45905,27.64247,-15.3915,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,ef2ad9a0-1a64-11f0-bbef-99c3985c925b,87.05267,66.91815,,7.88265,,,,0.84507,3.14883,-0.77084,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,48:48.5,2025-04-15T18:48:48.5025280-07:00,2025-04-16T01:48:48.5025280Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,a409eedf-b974-4dd0-8fe9-a661241c42eb,54.19553,-127.86135,13.82124,5.93765,-4.16605,-7.69575,-1.15749,1.44706,-0.22952,,0.84508,-7.75254,-8.59352,2.95899,-0.0632,-0.46988,0.0162,0.22633,-0.09277,3.14883,88.55253,-28.20456,3.44649,-0.61027,0.15281,-0.16493,0.12075,-0.03322,-0.77084,-59.16063,6.69954,-0.96932,0.16921,-0.12153,0.10333,-0.04622,0.00862,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Undefined,,,
80,4/15/25,49:13.0,3,3,"Ries, Nathan",10089073,Right,CSD_TRI,"Rutter, Drew",830538,Left,SAN_AZT,Undefined,2,Bottom,2,0,2,Fastball,Four-Seam,StrikeCalled,Strikeout,Undefined,Undefined,0,0,0,0,0,,88.2455,-2.256304,-1.877334,1968.513372,190.545221,12:15,5.97271,0.91407,6.74155,-17.86918,17.1669,2.97232,2.41985,-0.55418,80.17435,-5.704511,-1.335512,0.426019,,,,,,,,,,,,-2.13169,10.10418,-0.79151,50,5.81684,4.08639,-128.11126,-5.47795,-3.51173,28.63091,-15.52866,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,fdb3dbc0-1a64-11f0-bbef-99c3985c925b,88.47592,,,8.07115,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,49:13.0,2025-04-15T18:49:13.0007552-07:00,2025-04-16T01:49:13.0007552Z,,v3,471432,,,"Lomanto, Colton",809257,Right,CSD_TRI,685a965c-d7b6-4725-aaeb-3d6632b43035,53.75764,-128.9483,14.31545,5.97035,-5.02396,-7.76433,-0.91248,4.18906,-1.75586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
81,4/15/25,51:32.6,1,1,"McBean, Alito",830544,Left,SAN_AZT,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,83.64268,-2.215324,3.412718,2208.14068,168.951416,11:45,6.1456,-0.95343,5.90238,-25.18596,15.36717,-2.71713,1.9855,1.99209,75.80148,-6.944359,2.926146,0.458336,,,,,,,,,,,,2.46272,8.99099,0.68024,50,5.95282,-7.11072,-121.06179,-5.43867,3.60911,26.39234,-18.99764,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,50f3a810-1a65-11f0-bbef-99c3985c925b,82.23764,,,7.8412,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,51:32.6,2025-04-15T18:51:32.5649920-07:00,2025-04-16T01:51:32.5649920Z,,v3,471432,,,"Farnum, Xavier",814730,Right,SAN_AZT,58a7a351-7c14-492e-9e3f-bcddc1fe3cd6,54.59637,-122.05972,13.19617,6.14488,-4.72034,-9.49882,0.95168,-7.24718,1.80455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
82,4/15/25,51:48.1,1,2,"McBean, Alito",830544,Left,SAN_AZT,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,0,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,0,0,0,,84.32549,-1.901811,1.027409,2240.226145,133.611842,10:30,6.11568,-1.23132,5.94874,-29.73714,9.45375,-8.62863,1.87265,-0.9973,77.46838,-7.415983,-0.524854,0.450572,,,,,,,,,,,,4.80347,5.72528,1.1547,50,5.94731,-1.87319,-122.50504,-5.00488,7.2915,24.45291,-23.48327,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,5a3cd2c0-1a65-11f0-bbef-99c3985c925b,83.6547,,,6.85711,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,51:48.1,2025-04-15T18:51:48.1082368-07:00,2025-04-16T01:51:48.1082368Z,,v3,471432,,,"Farnum, Xavier",814730,Right,SAN_AZT,f9a36ef5-85cf-4457-8bb5-b7beee71da3e,54.55536,-123.41097,12.22646,6.11661,-4.13487,-11.74163,1.22911,-2.14332,3.64575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
83,4/15/25,52:06.8,1,3,"McBean, Alito",830544,Left,SAN_AZT,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,0,2,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,0,0,0,,84.63193,-1.983487,2.115873,2210.192774,144.440348,10:45,6.13281,-1.09864,6.01945,-29.34234,9.57662,-5.95142,1.84831,0.36625,77.58525,-7.435954,1.044756,0.449006,,,,,,,,,,,,3.66591,5.87087,0.93597,50,5.96122,-4.30485,-122.82622,-5.17816,5.58988,24.74579,-23.22196,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,655d5580-1a65-11f0-bbef-99c3985c925b,83.94644,,,7.04668,,,,,,,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,52:06.8,2025-04-15T18:52:06.7814400-07:00,2025-04-16T01:52:06.7814400Z,,v3,471432,,,"Farnum, Xavier",814730,Right,SAN_AZT,cda6d445-6375-49ed-829d-d3945ccb826f,54.48176,-123.72586,12.3729,6.13413,-4.33391,-11.61098,1.09617,-4.50807,2.79494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
84,4/15/25,52:26.2,1,4,"McBean, Alito",830544,Left,SAN_AZT,"Leopard, Alex",1000255598,Left,CSD_TRI,Undefined,3,Top,0,2,1,Slider,Curveball,InPlay,Undefined,FlyBall,HomeRun,0,0,0,0,1,,75.34238,1.588215,0.349586,2227.434883,315.839903,4:30,6.04296,-1.11479,5.7517,-59.66625,-9.95713,11.22308,2.54978,0.14593,69.12355,-9.31441,2.363091,0.507446,108.60681,28.317115,23.903725,1856.671417,99.42387,54.53681,47.06147,409.92464,370.3888,31.007461,4.810077,-5.64961,-5.15807,1.07865,50,6.13804,-1.06927,-109.45335,1.1541,-6.80157,20.68723,-38.38384,SAN_AZT,CSD_TRI,TonyGwynnStadium,D1,MW,20250415-TonyGwynnStadium-1,70f02210-1a65-11f0-bbef-99c3985c925b,74.27878,82.61496,,6.21883,,,,1.41141,2.3857,-0.27724,82bbc970-8647-4ad2-aad9-5f9652687a7d,4/16/25,52:26.2,2025-04-15T18:52:26.1642240-07:00,2025-04-16T01:52:26.1642240Z,FlyBall,v3,471432,,,"Farnum, Xavier",814730,Right,SAN_AZT,349201aa-3147-4177-a7a1-f563761fc605,54.75375,-110.34817,10.34362,6.05221,2.81439,-19.19192,1.11854,-0.77508,-3.40078,210.987546,1.40885,128.25644,-25.96464,6.4525,-1.49875,0.3193,-0.05425,0.00579,-0.00027,2.38952,75.47344,-20.95217,2.13527,-0.42837,0.06756,-0.007,0.00055,-3.00E-05,-0.27739,56.82332,-5.44439,1.28006,-0.35689,0.10053,-0.02082,0.00244,-0.00012,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Medium,Medium,,,
