Date,away_team,away_score,home_team,home_score,innings
2025-04-15 00:00:00,LMU,15.0,UCI,5.0,9.0
2025-04-15 00:00:00,UCSD,14.0,SDSU,3.0,9.0
2025-04-17 00:00:00,OSU,13.0,CSUN,8.0,9.0
2025-04-18 00:00:00,OSU,16.0,CSUN,11.0,9.0
2025-04-19 00:00:00,OSU,15.0,CSUN,12.0,9.0
2025-04-21 00:00:00,Bakersfield,1.0,Pepperdine,2.0,9.0
2025-04-21 00:00:00,LMU,5.0,UCSD,6.0,9.0
2025-04-22 00:00:00,Fullerton,3.0,SDSU,13.0,9.0
2025-04-22 00:00:00,UCLA,3.0,UCI,5.0,9.0
2025-04-22 00:00:00,USC,12.0,LBSU,2.0,9.0
2025-04-22 00:00:00,Fresno St,6.0,Cal Poly,11.0,9.0
2025-04-22 00:00:00,Pepperdine,1.0,Bakersfield,18.0,9.0
2025-04-28 00:00:00,UCSB,9.0,USD,3.0,9.0
2025-04-29 00:00:00,LBSU,1.0,ASU,11.0,9.0
2025-04-29 00:00:00,USC,8.0,CSUN,0.0,9.0
2025-04-29 00:00:00,Cal Poly,5.0,Santa Clara,7.0,9.0
2025-04-29 00:00:00,SDSU,6.0,UCR,7.0,9.0
2025-04-30 00:00:00,LBSU,6.0,ASU,17.0,9.0
2025-05-06 00:00:00,Fullerton,10.0,USD,4.0,9.0
2025-05-06 00:00:00,USC,2.0,UCSB,3.0,9.0
2025-05-06 00:00:00,Pepperdine,5.0,Cal Poly,12.0,9.0
2025-05-06 00:00:00,Bakersfield,1.0,Fresno St,17.0,9.0
2025-05-06 00:00:00,UCLA,2.0,LBSU,4.0,9.0
2025-05-06 00:00:00,CSUN,8.0,SDSU,3.0,9.0
2025-05-09 00:00:00,UCSB,12.0,LMU,1.0,9.0
2025-05-10 00:00:00,LMU,5.0,UCSB,8.0,9.0
2025-05-11 00:00:00,LMU,5.0,UCSB,17.0,9.0
2025-05-15 00:00:00,LBSU,1.0,OSU,2.0,9.0
2025-05-16 00:00:00,LBSU,8.0,OSU,12.0,9.0
2025-05-17 00:00:00,LBSU,0.0,OSU,13.0,9.0
2025-05-30 00:00:00,ASU,4.0,UCI,2.0,9.0
2025-05-31 00:00:00,Fresno St,3.0,UCI,8.0,9.0
2025-06-01 00:00:00,ASU,6.0,UCI,11.0,9.0
2025-06-01 00:00:00,UCLA,8.0,UCI,5.0,9.0
2025-02-16 00:00:00,Nevada,12.0,UCR,3.0,9.0
2025-02-16 00:00:00,SJSU,1.0,UCSD,3.0,9.0
2025-02-17 00:00:00,Nevada,7.0,UCR,11.0,9.0
2025-02-17 00:00:00,SJSU,0.0,UCSD,15.0,9.0
2025-02-18 00:00:00,Bakersfield,2.0,OSU,15.0,9.0
2025-02-18 00:00:00,Nevada,13.0,UCR,3.0,9.0
2025-02-18 00:00:00,SJSU,11.0,UCSD,12.0,9.0
2025-02-21 00:00:00,CSUN,7.0,SDSU,5.0,9.0
2025-02-21 00:00:00,UCSD,7.0,USD,8.0,9.0
2025-02-23 00:00:00,Bakersfield,0.0,LMU,4.0,9.0
2025-02-23 00:00:00,Fresno St,8.0,Fullerton,0.0,9.0
2025-02-23 00:00:00,CSUN,14.0,Utah Tech,5.0,9.0
2025-02-24 00:00:00,Bakersfield,6.0,SDSU,11.0,9.0
2025-02-24 00:00:00,Fresno St,4.0,Fullerton,5.0,9.0
2025-02-24 00:00:00,CSUN,7.0,Utah Tech,1.0,9.0
2025-02-25 00:00:00,Fresno St,2.0,Fullerton,1.0,9.0
2025-02-25 00:00:00,CSUN,6.0,Utah Tech,5.0,9.0
2025-02-25 00:00:00,LMU,5.0,UCSD,7.0,9.0
2025-02-27 00:00:00,USD,4.0,CSUN,7.0,9.0
2025-02-27 00:00:00,LMU,4.0,Fullerton,6.0,9.0
2025-02-27 00:00:00,SDSU,9.0,UCR,13.0,9.0
2025-02-27 00:00:00,UCSB,9.0,Pepperdine,10.0,9.0
2025-02-28 00:00:00,LBSU,11.0,UCLA,12.0,9.0
"Thu, Feb 29",Nevada,4.0,CSUN,6.0,9.0
2025-03-01 00:00:00,San Francisco,11.0,Bakersfield,7.0,9.0
2025-03-01 00:00:00,Nevada,1.0,CSUN,16.0,9.0
2025-03-01 00:00:00,UCR,4.0,Pepperdine,5.0,9.0
2025-03-01 00:00:00,USD,1.0,UCI,3.0,9.0
2025-03-02 00:00:00,San Francisco,4.0,Bakersfield,6.0,9.0
2025-03-02 00:00:00,San Francisco,5.0,Bakersfield,2.0,9.0
2025-03-03 00:00:00,Nevada,5.0,CSUN,6.0,9.0
2025-03-03 00:00:00,Pepperdine,6.0,UCR,13.0,9.0
2025-03-03 00:00:00,UCI,5.0,UCLA,2.0,9.0
2025-03-03 00:00:00,Pepperdine,6.0,UCR,17.0,9.0
2025-03-03 00:00:00,San Francisco,0.0,Bakersfield,4.0,9.0
2025-03-05 00:00:00,Pepperdine,3.0,Cal Poly,4.0,9.0
2025-03-05 00:00:00,USC,6.0,Fullerton,5.0,9.0
2025-03-05 00:00:00,UCLA,0.0,LBSU,2.0,9.0
2025-03-07 00:00:00,CSUN,2.0,OSU,9.0,9.0
2025-03-07 00:00:00,UCI,13.0,Fresno St,4.0,9.0
2025-03-08 00:00:00,CSUN,6.0,OSU,8.0,9.0
2025-03-08 00:00:00,Pacific,3.0,UCSD,4.0,9.0
2025-03-08 00:00:00,UCI,1.0,Fresno St,13.0,9.0
2025-03-09 00:00:00,CSUN,6.0,OSU,7.0,9.0
2025-03-09 00:00:00,Pacific,4.0,UCSD,9.0,9.0
2025-03-10 00:00:00,CSUN,7.0,OSU,9.0,9.0
2025-03-10 00:00:00,Pacific,4.0,UCSD,9.0,9.0
2025-03-11 00:00:00,Nevada,6.0,UCSD,7.0,9.0
2025-03-12 00:00:00,Bakersfield,8.0,Pepperdine,10.0,9.0
2025-03-12 00:00:00,CSUN,5.0,USD,6.0,9.0
2025-03-12 00:00:00,UCR,4.0,SDSU,5.0,9.0
2025-03-19 00:00:00,USD,7.0,Fullerton,2.0,9.0
2025-03-19 00:00:00,Pepperdine,4.0,CSUN,8.0,9.0
2025-03-19 00:00:00,USC,7.0,LBSU,3.0,9.0
2025-03-26 00:00:00,Fullerton,5.0,USD,13.0,9.0
2025-03-26 00:00:00,UCI,10.0,LMU,9.0,9.0
2025-03-26 00:00:00,Pepperdine,5.0,Bakersfield,10.0,9.0
2025-03-26 00:00:00,UCSB,12.0,UCLA,13.0,9.0
2025-03-28 00:00:00,SJSU,2.0,UCSB,3.0,9.0
2025-03-29 00:00:00,SJSU,3.0,UCSB,9.0,9.0
2025-04-02 00:00:00,SDSU,3.0,Cal Poly,6.0,9.0
2025-04-02 00:00:00,Fresno St,6.0,Bakersfield,7.0,9.0
2025-04-02 00:00:00,LBSU,6.0,Pepperdine,3.0,9.0
